usr_id,mentions,type
304856790,365170898,MENTIONS
997038640936046592,16213404,MENTIONS
38273575,16734909,MENTIONS
812138855008583680,43525891,MENTIONS
23661536,16213404,MENTIONS
174162131,16213404,MENTIONS
48927175,420135247,MENTIONS
812138855008583680,147040968,MENTIONS
251486833,48881982,MENTIONS
912104964,16213404,MENTIONS
362897827,21075591,MENTIONS
362897827,16734909,MENTIONS
4725449118,60779696,MENTIONS
298357426,21075591,MENTIONS
932911346,95091601,MENTIONS
932911346,16734909,MENTIONS
43413743,16094885,MENTIONS
941608664196046848,16213404,MENTIONS
337382401,16734909,MENTIONS
88072872,16734909,MENTIONS
396280502,16213404,MENTIONS
844732574,840050405878845440,MENTIONS
33139292,16734909,MENTIONS
47239788,66917778,MENTIONS
1404087277,229823662,MENTIONS
576451623,25036511,MENTIONS
576451623,451586190,MENTIONS
71749354,42177568,MENTIONS
19330898,16213404,MENTIONS
19330898,16734909,MENTIONS
577905511,2916395070,MENTIONS
2381257830,589816968,MENTIONS
251486833,487332963,MENTIONS
2450621492,61703915,MENTIONS
2450621492,16734909,MENTIONS
246216688,16166464,MENTIONS
246216688,878655300,MENTIONS
246216688,16213404,MENTIONS
246216688,3626259139,MENTIONS
2222997690,2542290469,MENTIONS
576825236,2371926008,MENTIONS
47239788,361514032,MENTIONS
1654861243,1654861243,MENTIONS
245750555,2685926647,MENTIONS
245750555,1856082044,MENTIONS
746896441,16213404,MENTIONS
554060122,16509444,MENTIONS
733644914798567424,932911346,MENTIONS
812138855008583680,21075591,MENTIONS
250539105,546765821,MENTIONS
47239788,823329,MENTIONS
38630406,15897843,MENTIONS
17351969,2855113556,MENTIONS
988081544,17867050,MENTIONS
577905511,2916395070,MENTIONS
174205925,1333360170,MENTIONS
174205925,16734909,MENTIONS
823329,28026149,MENTIONS
373149557,373149557,MENTIONS
43413743,16627712,MENTIONS
220847676,16734909,MENTIONS
1262842824,420135247,MENTIONS
724716039712329728,16213404,MENTIONS
724716039712329728,16734909,MENTIONS
19020218,16734909,MENTIONS
19020218,813286,MENTIONS
174554198,16734909,MENTIONS
174554198,25073877,MENTIONS
533737923,16734909,MENTIONS
980459224227442689,29420301,MENTIONS
15608568,828563270252457985,MENTIONS
347592110,16734909,MENTIONS
347592110,16213404,MENTIONS
388201600,16213404,MENTIONS
972001135,152989688,MENTIONS
1108104595,22573600,MENTIONS
1942977655,16734909,MENTIONS
716749184821399553,519388948,MENTIONS
716749184821399553,16734909,MENTIONS
3200012381,16734909,MENTIONS
121874480,16627712,MENTIONS
554060122,28026149,MENTIONS
221649615,451586190,MENTIONS
577905511,16627712,MENTIONS
2149925688,814992349,MENTIONS
19754867,919008127793500160,MENTIONS
836539255,2812567998,MENTIONS
836539255,16734909,MENTIONS
836539255,64705123,MENTIONS
520107163,16734909,MENTIONS
520107163,34116377,MENTIONS
23560222,21075591,MENTIONS
255724753,28026149,MENTIONS
2456550114,519388948,MENTIONS
2456550114,16734909,MENTIONS
54845263,88072872,MENTIONS
54845263,16734909,MENTIONS
987587131206811653,347592110,MENTIONS
987587131206811653,16213404,MENTIONS
361128467,61703915,MENTIONS
361128467,16734909,MENTIONS
980459224227442689,611598902,MENTIONS
1672847378,16509444,MENTIONS
716749184821399553,43525891,MENTIONS
451800201,6782812,MENTIONS
451800201,16734909,MENTIONS
233107255,16213404,MENTIONS
446764989,43525891,MENTIONS
549270747,23700113,MENTIONS
549270747,165660881,MENTIONS
3403543394,17682476,MENTIONS
42868418,446764989,MENTIONS
578585757,72411771,MENTIONS
576131356,16213404,MENTIONS
2808478160,16734909,MENTIONS
955216588679999489,14879825,MENTIONS
1060459691874996224,16213404,MENTIONS
733644914798567424,287143228,MENTIONS
540494985,53510256,MENTIONS
980459224227442689,19198034,MENTIONS
373149557,1644849428,MENTIONS
76786376,53510256,MENTIONS
490004654,24886127,MENTIONS
60048953,2916395070,MENTIONS
2918128556,260106537,MENTIONS
216989103,28026149,MENTIONS
1355592691,16734909,MENTIONS
326733701,165660881,MENTIONS
20473839,66917778,MENTIONS
250539105,16509444,MENTIONS
121874480,17250722,MENTIONS
362897827,21075591,MENTIONS
362897827,16734909,MENTIONS
1355397768,33786315,MENTIONS
2574376393,16734909,MENTIONS
54845263,28026149,MENTIONS
1549362066,3555381912,MENTIONS
812138855008583680,147040968,MENTIONS
1355592691,16734909,MENTIONS
874229845210783746,16734909,MENTIONS
862607948798873600,1333360170,MENTIONS
862607948798873600,16734909,MENTIONS
3268102711,16213404,MENTIONS
16213404,16734909,MENTIONS
211113654,19263735,MENTIONS
64933570,61703915,MENTIONS
64933570,16734909,MENTIONS
384789530,746896441,MENTIONS
384789530,16213404,MENTIONS
60774605,16213404,MENTIONS
60774605,16734909,MENTIONS
15356410,95091601,MENTIONS
15356410,16734909,MENTIONS
23731066,21075591,MENTIONS
1897328731,16734909,MENTIONS
2392572835,16627712,MENTIONS
520719713,16213404,MENTIONS
554060122,43525891,MENTIONS
897367710568296448,2460748716,MENTIONS
105408290,16213404,MENTIONS
536088881,16734909,MENTIONS
15250661,16734909,MENTIONS
1391719124,25036511,MENTIONS
1391719124,43304756,MENTIONS
1391719124,16734909,MENTIONS
995683838985670656,16213404,MENTIONS
624619918,16213404,MENTIONS
2616340866,16213404,MENTIONS
16294719,21075591,MENTIONS
16294719,16734909,MENTIONS
243882040,25036511,MENTIONS
243882040,451586190,MENTIONS
567165764,16734909,MENTIONS
1355397768,2916395070,MENTIONS
1664093738,16627712,MENTIONS
828414316487467008,9609632,MENTIONS
3383978613,16734909,MENTIONS
2160931,6190272,MENTIONS
997038640936046592,16213404,MENTIONS
33627500,16734909,MENTIONS
1043576589815087109,16734909,MENTIONS
19013852,16734909,MENTIONS
260532533,42177568,MENTIONS
187010606,1412036527,MENTIONS
2392572835,63028705,MENTIONS
144082571,16213404,MENTIONS
144082571,16734909,MENTIONS
1654861243,1654861243,MENTIONS
63028705,16627712,MENTIONS
37627562,21075591,MENTIONS
1355397768,15715727,MENTIONS
268536167,599995807,MENTIONS
163767099,63028705,MENTIONS
242299173,25664945,MENTIONS
175339579,59389707,MENTIONS
175339579,16734909,MENTIONS
4899639072,61703915,MENTIONS
4899639072,16734909,MENTIONS
1661565902,446764989,MENTIONS
251486833,3163438189,MENTIONS
17250722,16213404,MENTIONS
1293385314,28026149,MENTIONS
1184842656,43525891,MENTIONS
766210042831986688,25297301,MENTIONS
766210042831986688,16734909,MENTIONS
445880830,3163438189,MENTIONS
401151793,16627712,MENTIONS
2787826921,16627712,MENTIONS
121874480,814992349,MENTIONS
121874480,16734909,MENTIONS
2191681093,16734909,MENTIONS
25905919,16213404,MENTIONS
25905919,16213404,MENTIONS
43792125,16213404,MENTIONS
60048953,29420301,MENTIONS
20473839,21075591,MENTIONS
1672847378,229823662,MENTIONS
393006242,16734909,MENTIONS
15957148,9609632,MENTIONS
15957148,16734909,MENTIONS
15957148,1137661725040209921,MENTIONS
373149557,486183381,MENTIONS
1637784889,2191781708,MENTIONS
1637784889,16213404,MENTIONS
131782092,16627712,MENTIONS
25463487,2916395070,MENTIONS
3254580492,634391656,MENTIONS
1032621676997963776,23700113,MENTIONS
1032621676997963776,165660881,MENTIONS
251486833,1344228505,MENTIONS
81559648,16734909,MENTIONS
81559648,34116377,MENTIONS
81559648,137198586,MENTIONS
949019370,814992349,MENTIONS
949019370,16734909,MENTIONS
243882040,1423022153809768448,MENTIONS
903092475576762368,557344637,MENTIONS
141466282,2603192304,MENTIONS
141466282,16734909,MENTIONS
114128072,25036511,MENTIONS
2344678944,60779696,MENTIONS
725862937,16213404,MENTIONS
988374538491777025,1027309171916472320,MENTIONS
997038640936046592,16213404,MENTIONS
362897827,60779696,MENTIONS
1672847378,817908009431015424,MENTIONS
53510256,16627712,MENTIONS
733644914798567424,42177568,MENTIONS
549270747,43525891,MENTIONS
2450621492,43525891,MENTIONS
912104964,16213404,MENTIONS
962382607240630272,19709040,MENTIONS
47239788,216314600,MENTIONS
167980299,16213404,MENTIONS
903092475576762368,557344637,MENTIONS
814992349,949019370,MENTIONS
814992349,814992349,MENTIONS
814992349,16734909,MENTIONS
54845263,216989103,MENTIONS
907187557879783424,16213404,MENTIONS
903092475576762368,2460748716,MENTIONS
188657822,16213404,MENTIONS
188657822,16734909,MENTIONS
8619542,2916395070,MENTIONS
325386778,17551138,MENTIONS
325386778,16213404,MENTIONS
1672847378,43525891,MENTIONS
445880830,20838395,MENTIONS
883544349950136320,43525891,MENTIONS
787968971165216769,393909962,MENTIONS
373149557,310726037,MENTIONS
373149557,373149557,MENTIONS
804082501043924992,214770574,MENTIONS
330378192,1516521758,MENTIONS
1722097998,16213404,MENTIONS
368607593,2450695795,MENTIONS
53510256,864016860626296832,MENTIONS
34775569,63028705,MENTIONS
261602565,446764989,MENTIONS
3383978613,43525891,MENTIONS
2573938082,29420301,MENTIONS
8619542,420135247,MENTIONS
1060459691874996224,16213404,MENTIONS
526295631,16734909,MENTIONS
1318044758,16734909,MENTIONS
1108104595,60779696,MENTIONS
2993129827,28026149,MENTIONS
903092475576762368,2460748716,MENTIONS
804082501043924992,2916395070,MENTIONS
576451623,43525891,MENTIONS
768362756353339392,167281867,MENTIONS
1943647196,747625079693938688,MENTIONS
1341799256,1345518332,MENTIONS
2344678944,634391656,MENTIONS
576825236,16734909,MENTIONS
23183563,38630406,MENTIONS
23183563,15897843,MENTIONS
2284630575,1516521758,MENTIONS
176122504,16213404,MENTIONS
229823662,747625079693938688,MENTIONS
373149557,63025854,MENTIONS
373149557,2875905367,MENTIONS
768362756353339392,16627712,MENTIONS
95399839,160132829,MENTIONS
48843089,16627712,MENTIONS
1672847378,23052065,MENTIONS
814568231495077892,833553929396826112,MENTIONS
2787826921,62628195,MENTIONS
2636211890,16213404,MENTIONS
3555381912,34116377,MENTIONS
158123632,2795435178,MENTIONS
151519378,2235731509,MENTIONS
151519378,1517730878767648768,MENTIONS
151519378,16734909,MENTIONS
181150381,546765821,MENTIONS
981648751,1466312012,MENTIONS
754592435003457536,393909962,MENTIONS
314447176,1240165316,MENTIONS
19754867,394529489,MENTIONS
804082501043924992,287143228,MENTIONS
43413743,519388948,MENTIONS
43413743,16734909,MENTIONS
578585757,43525891,MENTIONS
2284630575,43525891,MENTIONS
599995807,420100653,MENTIONS
3698407940,16213404,MENTIONS
3698407940,16734909,MENTIONS
546765821,576825236,MENTIONS
546765821,16734909,MENTIONS
394563227,1333360170,MENTIONS
394563227,16734909,MENTIONS
1549295461,16734909,MENTIONS
181135471,321151129,MENTIONS
1108104595,2916395070,MENTIONS
431102415,58453852,MENTIONS
774642481,43525891,MENTIONS
3312571220,16734909,MENTIONS
3312571220,1137661725040209921,MENTIONS
3312571220,34116377,MENTIONS
3312571220,20559705,MENTIONS
214770574,16734909,MENTIONS
53864354,125486974,MENTIONS
15250661,114936799,MENTIONS
15250661,16734909,MENTIONS
724716039712329728,16213404,MENTIONS
724716039712329728,16734909,MENTIONS
1644849428,373149557,MENTIONS
1644849428,1644849428,MENTIONS
95091601,34116377,MENTIONS
2574376393,16734909,MENTIONS
1043576589815087109,16734909,MENTIONS
240182680,2460748716,MENTIONS
764629305770909696,21075591,MENTIONS
44091722,16213404,MENTIONS
3041780966,78907272,MENTIONS
774642481,2916395070,MENTIONS
1651621050,53510256,MENTIONS
2788957680,63028705,MENTIONS
1672847378,817908009431015424,MENTIONS
48098115,814992349,MENTIONS
48098115,16734909,MENTIONS
836539255,16509444,MENTIONS
373149557,772692799967723520,MENTIONS
62628195,107918290,MENTIONS
2583482094,34116377,MENTIONS
91039220,167281867,MENTIONS
91039220,15430418,MENTIONS
249913529,43525891,MENTIONS
75506460,16734909,MENTIONS
970113980780896256,814992349,MENTIONS
970113980780896256,16734909,MENTIONS
824076169,25297301,MENTIONS
91039220,167281867,MENTIONS
2284630575,451586190,MENTIONS
17353325,170132632,MENTIONS
1341799256,1345518332,MENTIONS
140417519,3555381912,MENTIONS
140417519,34116377,MENTIONS
224988372,16213404,MENTIONS
2787826921,519388948,MENTIONS
2787826921,16734909,MENTIONS
221649615,149812539,MENTIONS
862607948798873600,1333360170,MENTIONS
862607948798873600,16734909,MENTIONS
862607948798873600,1137661725040209921,MENTIONS
27189723,760329319,MENTIONS
43413743,15510386,MENTIONS
2886762236,251069755,MENTIONS
1849534285,746896441,MENTIONS
1849534285,16213404,MENTIONS
827351735370862593,164178673,MENTIONS
1075919750,49223858,MENTIONS
2609450623,156088138,MENTIONS
199598968,16627712,MENTIONS
178158124,2768501,MENTIONS
178158124,54958094,MENTIONS
178158124,628500294,MENTIONS
178158124,1003486413537476614,MENTIONS
178158124,16213404,MENTIONS
178158124,16734909,MENTIONS
178158124,17456542,MENTIONS
130668639,137198586,MENTIONS
943423729,31669146,MENTIONS
140417519,3555381912,MENTIONS
17671346,814992349,MENTIONS
17671346,16734909,MENTIONS
63125468,16213404,MENTIONS
63125468,16734909,MENTIONS
905651776166125572,814992349,MENTIONS
905651776166125572,16734909,MENTIONS
373149557,116639884,MENTIONS
17353325,182170529,MENTIONS
2573938082,29420301,MENTIONS
21629610,147040968,MENTIONS
804082501043924992,510813253,MENTIONS
91055392,16734909,MENTIONS
91055392,16213404,MENTIONS
91055392,28739612,MENTIONS
576451623,177771520,MENTIONS
1039144622780338176,16213404,MENTIONS
814568231495077892,612440918,MENTIONS
862607948798873600,1333360170,MENTIONS
1321905122,16627712,MENTIONS
45465394,16213404,MENTIONS
1734688063,16213404,MENTIONS
47239788,94770065,MENTIONS
599995807,16627712,MENTIONS
1669796893,16213404,MENTIONS
130668639,214770574,MENTIONS
431102415,734335182828756992,MENTIONS
53864354,451586190,MENTIONS
229823662,2536650650,MENTIONS
15212940,38108726,MENTIONS
38582485,167281867,MENTIONS
15510386,43525891,MENTIONS
2460748716,1146707352,MENTIONS
60048953,29420301,MENTIONS
862607948798873600,1333360170,MENTIONS
862607948798873600,16734909,MENTIONS
93949528,22573600,MENTIONS
300510416,53510256,MENTIONS
161089221,16213404,MENTIONS
306754622,25036511,MENTIONS
306754622,451586190,MENTIONS
15608568,827691771735863296,MENTIONS
373149557,499435681,MENTIONS
862607948798873600,1333360170,MENTIONS
862607948798873600,16734909,MENTIONS
47239788,313187605,MENTIONS
91039220,519388948,MENTIONS
91039220,16734909,MENTIONS
1355397768,1146707352,MENTIONS
890117106,16734909,MENTIONS
145163404,16094885,MENTIONS
81559648,16734909,MENTIONS
81559648,34116377,MENTIONS
81559648,137198586,MENTIONS
229823662,716117550568869888,MENTIONS
424606593,167281867,MENTIONS
1330730270,78507836,MENTIONS
160514284,1240407498,MENTIONS
17353325,250539105,MENTIONS
3294738371,23700113,MENTIONS
3294738371,165660881,MENTIONS
785019956949716992,16213404,MENTIONS
2152416404,16213404,MENTIONS
962382607240630272,19709040,MENTIONS
3020292746,2603192304,MENTIONS
3020292746,16734909,MENTIONS
3020292746,16213404,MENTIONS
2284630575,1240407498,MENTIONS
424923977,505751041,MENTIONS
1008857228265193472,16213404,MENTIONS
62628195,59389707,MENTIONS
62628195,16734909,MENTIONS
733644914798567424,16509444,MENTIONS
60048953,21463094,MENTIONS
431102415,33627500,MENTIONS
431102415,16734909,MENTIONS
1897328731,16627712,MENTIONS
381922706,21075591,MENTIONS
381922706,16734909,MENTIONS
505056752,16734909,MENTIONS
505056752,16834659,MENTIONS
505056752,451586190,MENTIONS
1672847378,164178673,MENTIONS
970113980780896256,233343317,MENTIONS
2284630575,2185620282,MENTIONS
373149557,1662016292,MENTIONS
2573938082,2916395070,MENTIONS
814568231495077892,253344488,MENTIONS
214770574,16734909,MENTIONS
1355397768,130668639,MENTIONS
1355397768,137198586,MENTIONS
1368100356,33216799,MENTIONS
17418943,21352453,MENTIONS
43413743,23293734,MENTIONS
43413743,14707794,MENTIONS
43413743,16734909,MENTIONS
43413743,132655296,MENTIONS
43413743,16463397,MENTIONS
95091601,16734909,MENTIONS
95091601,114936799,MENTIONS
60779696,16734909,MENTIONS
943423729,216989103,MENTIONS
95399839,133584406,MENTIONS
19330898,16213404,MENTIONS
19330898,16734909,MENTIONS
30186083,43525891,MENTIONS
361128467,16627712,MENTIONS
208548142,28026149,MENTIONS
401788588,27387249,MENTIONS
1734688063,16213404,MENTIONS
1734688063,16734909,MENTIONS
312991399,445880830,MENTIONS
131782092,38630406,MENTIONS
131782092,15897843,MENTIONS
3318227580,28739612,MENTIONS
72258220,16627712,MENTIONS
240951988,16734909,MENTIONS
240951988,20559705,MENTIONS
240951988,274249799,MENTIONS
749264747464429569,188143601,MENTIONS
749264747464429569,14707794,MENTIONS
749264747464429569,16734909,MENTIONS
749264747464429569,132655296,MENTIONS
749264747464429569,16463397,MENTIONS
2616340866,16213404,MENTIONS
3254580492,43525891,MENTIONS
268536167,300815305,MENTIONS
1008293500985565184,16734909,MENTIONS
6174712,814992349,MENTIONS
6174712,16734909,MENTIONS
300815305,16627712,MENTIONS
224988372,16627712,MENTIONS
446764989,114936799,MENTIONS
2993129827,446764989,MENTIONS
268536167,1146707352,MENTIONS
635050964,88072872,MENTIONS
635050964,16734909,MENTIONS
3002719272,421306284,MENTIONS
3002719272,16213404,MENTIONS
635050964,88072872,MENTIONS
356659851,16734909,MENTIONS
356659851,16213404,MENTIONS
149318916,16213404,MENTIONS
149318916,16734909,MENTIONS
373149557,2185620282,MENTIONS
1897328731,125486974,MENTIONS
1368100356,43525891,MENTIONS
2839661672,16734909,MENTIONS
2839661672,173672963,MENTIONS
549294498,16734909,MENTIONS
64377872,16734909,MENTIONS
64377872,7693,MENTIONS
64377872,64377872,MENTIONS
64377872,1612349160,MENTIONS
216142379,16509444,MENTIONS
395743319,16627712,MENTIONS
361128467,16509444,MENTIONS
313187605,890117106,MENTIONS
313187605,16734909,MENTIONS
327246006,43792125,MENTIONS
327246006,16213404,MENTIONS
804082501043924992,19263735,MENTIONS
49579094,95340526,MENTIONS
706970366653046784,16213404,MENTIONS
95091601,1329747764142551041,MENTIONS
95091601,16734909,MENTIONS
52714522,16213404,MENTIONS
768362756353339392,55113432,MENTIONS
43413743,603951538,MENTIONS
1023361267,16627712,MENTIONS
1897328731,2916395070,MENTIONS
3254580492,446764989,MENTIONS
3254580492,114936799,MENTIONS
746896441,16213404,MENTIONS
1378550820,43525891,MENTIONS
373149557,373149557,MENTIONS
463602615,16213404,MENTIONS
463602615,16734909,MENTIONS
42177568,95091601,MENTIONS
42177568,34116377,MENTIONS
1849534285,2916395070,MENTIONS
15250661,16734909,MENTIONS
15250661,114936799,MENTIONS
15250661,799911790398373888,MENTIONS
3002719272,421306284,MENTIONS
3002719272,16213404,MENTIONS
47874155,95091601,MENTIONS
47874155,16734909,MENTIONS
47874155,114936799,MENTIONS
896288771401859072,2235731509,MENTIONS
896288771401859072,16734909,MENTIONS
337382401,16734909,MENTIONS
343096504,741693001,MENTIONS
151519378,14707794,MENTIONS
151519378,16734909,MENTIONS
151519378,132655296,MENTIONS
151519378,16463397,MENTIONS
381897279,16627712,MENTIONS
43413743,43525891,MENTIONS
30186083,16627712,MENTIONS
1897328731,3555381912,MENTIONS
874105890302967809,167281867,MENTIONS
38183216,1854260514,MENTIONS
2963505759,16213404,MENTIONS
27573850,25036511,MENTIONS
27573850,43304756,MENTIONS
505056752,16734909,MENTIONS
42177568,38630406,MENTIONS
42177568,15897843,MENTIONS
741933560118968321,828563270252457985,MENTIONS
26208548,814992349,MENTIONS
4318080619,66917778,MENTIONS
95399839,151543415,MENTIONS
16883288,747625079693938688,MENTIONS
3238098226,2396932903,MENTIONS
1276177524,43525891,MENTIONS
2573938082,258289977,MENTIONS
431102415,624619918,MENTIONS
941608664196046848,16213404,MENTIONS
151519378,23293734,MENTIONS
151519378,14707794,MENTIONS
151519378,16734909,MENTIONS
151519378,132655296,MENTIONS
151519378,16463397,MENTIONS
1050674986040487937,21075591,MENTIONS
52027904,16734909,MENTIONS
2573938082,2795435178,MENTIONS
1514621460,95091601,MENTIONS
1514621460,16734909,MENTIONS
1514621460,114936799,MENTIONS
81559648,16734909,MENTIONS
81559648,34116377,MENTIONS
81559648,137198586,MENTIONS
2152416404,16213404,MENTIONS
121874480,43525891,MENTIONS
373149557,116639884,MENTIONS
1657763839,43525891,MENTIONS
175243720,25036511,MENTIONS
262409107,30755003,MENTIONS
3078836653,981648751,MENTIONS
2573938082,741693001,MENTIONS
121874480,125486974,MENTIONS
31624382,420100653,MENTIONS
2573938082,21463094,MENTIONS
257895777,28026149,MENTIONS
47239788,25036511,MENTIONS
27419523,24174013,MENTIONS
812138855008583680,147040968,MENTIONS
38412163,88072872,MENTIONS
38412163,16734909,MENTIONS
270248557,43525891,MENTIONS
47239788,20838395,MENTIONS
2723055877,88072872,MENTIONS
2723055877,16734909,MENTIONS
88072872,1860342871,MENTIONS
373149557,63025854,MENTIONS
38412163,88072872,MENTIONS
2533967528,16213404,MENTIONS
931856175217307648,28026149,MENTIONS
1601937732,26189696,MENTIONS
2723055877,88072872,MENTIONS
2723055877,88072872,MENTIONS
1468323792,16509444,MENTIONS
634391656,703308253,MENTIONS
2456550114,969471523,MENTIONS
431102415,615983,MENTIONS
227259371,125486974,MENTIONS
577905511,2916395070,MENTIONS
357479342,2235731509,MENTIONS
357479342,16734909,MENTIONS
2450621492,26189696,MENTIONS
50958220,16213404,MENTIONS
50958220,16734909,MENTIONS
50958220,25073877,MENTIONS
420825669,16213404,MENTIONS
420825669,16734909,MENTIONS
327246006,88072872,MENTIONS
327246006,16734909,MENTIONS
227259371,55113432,MENTIONS
420100653,28026149,MENTIONS
85795383,43525891,MENTIONS
7009202,26189696,MENTIONS
1663972316,4286365994,MENTIONS
932911346,29420301,MENTIONS
395743319,63028705,MENTIONS
2456550114,2916395070,MENTIONS
874229845210783746,16734909,MENTIONS
1897328731,16627712,MENTIONS
91055392,16734909,MENTIONS
373149557,14879825,MENTIONS
888933171537993728,4037978832,MENTIONS
2324991210,21075591,MENTIONS
2853755257,1344228505,MENTIONS
2679110364,741693001,MENTIONS
951400686687698944,2603192304,MENTIONS
951400686687698944,16734909,MENTIONS
951400686687698944,16213404,MENTIONS
25058811,16213404,MENTIONS
229073626,1146707352,MENTIONS
475229384,16213404,MENTIONS
2679110364,741693001,MENTIONS
890117106,313187605,MENTIONS
890117106,16734909,MENTIONS
15510386,20838395,MENTIONS
141466282,2603192304,MENTIONS
141466282,16734909,MENTIONS
2450621492,29420301,MENTIONS
167980299,16213404,MENTIONS
20430247,23700113,MENTIONS
20430247,165660881,MENTIONS
47239788,543143395,MENTIONS
935094077267177472,185614627,MENTIONS
340307097,38108726,MENTIONS
194369855,759204738609152000,MENTIONS
194369855,16734909,MENTIONS
47239788,543143395,MENTIONS
47239788,543143395,MENTIONS
184110998,16213404,MENTIONS
733644914798567424,634391656,MENTIONS
733644914798567424,703308253,MENTIONS
47239788,543143395,MENTIONS
1549362066,125486974,MENTIONS
1657763839,28026149,MENTIONS
47239788,543143395,MENTIONS
1198656955,29420301,MENTIONS
804082501043924992,546765821,MENTIONS
25058811,25058811,MENTIONS
25058811,16213404,MENTIONS
752671469323235328,16213404,MENTIONS
752671469323235328,16734909,MENTIONS
47239788,543143395,MENTIONS
216142379,53510256,MENTIONS
251440033,251440033,MENTIONS
997038640936046592,16213404,MENTIONS
373149557,63025854,MENTIONS
373149557,373149557,MENTIONS
1897328731,420100653,MENTIONS
1727703667,22573600,MENTIONS
60779696,16734909,MENTIONS
60779696,114936799,MENTIONS
1012206487647633408,16213404,MENTIONS
15250661,1471232930,MENTIONS
15250661,16734909,MENTIONS
395743319,16627712,MENTIONS
1015176926665703425,31585344,MENTIONS
1015176926665703425,16734909,MENTIONS
1015176926665703425,1137661725040209921,MENTIONS
314447176,28026149,MENTIONS
300815305,43525891,MENTIONS
827843955106516992,2603192304,MENTIONS
827843955106516992,16734909,MENTIONS
827843955106516992,16213404,MENTIONS
3558151465,43525891,MENTIONS
2328139452,3555381912,MENTIONS
160132829,95399839,MENTIONS
1055381716934713344,16213404,MENTIONS
43477325,26189696,MENTIONS
823097759649579009,1333360170,MENTIONS
823097759649579009,16734909,MENTIONS
81559648,42177568,MENTIONS
927665138957561856,16627712,MENTIONS
1468323792,95091601,MENTIONS
1468323792,16734909,MENTIONS
804082501043924992,60779696,MENTIONS
912104964,16213404,MENTIONS
373149557,1310417349858582528,MENTIONS
306754622,899493183071035392,MENTIONS
121874480,26189696,MENTIONS
227053341,2185620282,MENTIONS
227259371,29420301,MENTIONS
321151129,181135471,MENTIONS
321151129,321151129,MENTIONS
542134744,16213404,MENTIONS
3022615789,16734909,MENTIONS
306754622,414460605,MENTIONS
59389707,16734909,MENTIONS
373149557,63025854,MENTIONS
373149557,373149557,MENTIONS
175243720,1044448526925627392,MENTIONS
310703618,16213404,MENTIONS
121874480,95091601,MENTIONS
4887957222,1734688063,MENTIONS
4887957222,16213404,MENTIONS
1644849428,167281867,MENTIONS
187010606,16627712,MENTIONS
121874480,15608568,MENTIONS
121874480,34116377,MENTIONS
258286255,16734909,MENTIONS
47239788,16627712,MENTIONS
2887713523,16213404,MENTIONS
175243720,3078836653,MENTIONS
576451623,26189696,MENTIONS
3314699023,16734909,MENTIONS
313845173,183770461,MENTIONS
313845173,16734909,MENTIONS
313845173,14291684,MENTIONS
22211688,95091601,MENTIONS
4899639072,95340526,MENTIONS
47239788,66917778,MENTIONS
47239788,66917778,MENTIONS
59389707,17250722,MENTIONS
85795383,31669146,MENTIONS
1922395622,16213404,MENTIONS
2573938082,546765821,MENTIONS
31361374,16213404,MENTIONS
47239788,66917778,MENTIONS
3305569202,16213404,MENTIONS
3305569202,16734909,MENTIONS
28899643,26189696,MENTIONS
361128467,546765821,MENTIONS
1657763839,420100653,MENTIONS
19019494,38630406,MENTIONS
19019494,15897843,MENTIONS
2171487918,63942152,MENTIONS
2171487918,150856088,MENTIONS
2171487918,392584063,MENTIONS
1340719182,2768501,MENTIONS
24616406,451586190,MENTIONS
8197942,246186918,MENTIONS
897367710568296448,1333360170,MENTIONS
2788957680,16627712,MENTIONS
373149557,2185620282,MENTIONS
1445053273,16734909,MENTIONS
8197942,246186918,MENTIONS
22907874,26189696,MENTIONS
475229384,16213404,MENTIONS
278784352,16734909,MENTIONS
16094885,43525891,MENTIONS
169303581,16734909,MENTIONS
169303581,1137661725040209921,MENTIONS
2768501,1412036527,MENTIONS
287143228,95091601,MENTIONS
27573850,25036511,MENTIONS
27573850,43304756,MENTIONS
561549614,43525891,MENTIONS
2993129827,187484198,MENTIONS
908807031544438784,88072872,MENTIONS
908807031544438784,16734909,MENTIONS
262888369,16213404,MENTIONS
970283122712461313,16734909,MENTIONS
2526477902,230623073,MENTIONS
2325500098,28026149,MENTIONS
1108104595,21463094,MENTIONS
43413743,42177568,MENTIONS
16094885,28026149,MENTIONS
50956101,95091601,MENTIONS
17357574,25036511,MENTIONS
17357574,451586190,MENTIONS
3314828364,34116377,MENTIONS
253479001,16213404,MENTIONS
253479001,16734909,MENTIONS
526298403,16304884,MENTIONS
1420489382,16734909,MENTIONS
4318080619,1146707352,MENTIONS
139438186,60774605,MENTIONS
139438186,1137661725040209921,MENTIONS
139438186,865415996,MENTIONS
361128467,53510256,MENTIONS
175243720,19263735,MENTIONS
512893108,26189696,MENTIONS
1376950904,2916395070,MENTIONS
221649615,60779696,MENTIONS
1897328731,216989103,MENTIONS
54861215,9609632,MENTIONS
114128072,16734909,MENTIONS
724716039712329728,16213404,MENTIONS
724716039712329728,16734909,MENTIONS
216283750,16213404,MENTIONS
990446761272532992,2603192304,MENTIONS
990446761272532992,16734909,MENTIONS
990446761272532992,16213404,MENTIONS
242299173,53510256,MENTIONS
477447961,28026149,MENTIONS
817152,6190272,MENTIONS
373149557,2195671183,MENTIONS
373149557,772692799967723520,MENTIONS
