usr_id,hashtags,type
933821267907612674,gaming,HASHTAGS
933821267907612674,voice,HASHTAGS
2777532764,qanda,HASHTAGS
2777532764,liberalparty,HASHTAGS
970113980780896256,nbn,HASHTAGS
578585757,lnpfail,HASHTAGS
578585757,ausvotes,HASHTAGS
1333360170,auspol,HASHTAGS
1333360170,qanda,HASHTAGS
922361848703328257,turnbull,HASHTAGS
922361848703328257,qanda,HASHTAGS
336828167,qanda,HASHTAGS
961997551015682049,climatechange,HASHTAGS
961997551015682049,auspol,HASHTAGS
961997551015682049,qldpol,HASHTAGS
961997551015682049,nswpol,HASHTAGS
961997551015682049,springst,HASHTAGS
1365655274,qanda,HASHTAGS
2680788014,outsiders,HASHTAGS
369158562,fuckoffmalcolm,HASHTAGS
922361848703328257,qanda,HASHTAGS
922361848703328257,liberalparty,HASHTAGS
44340706,auspol,HASHTAGS
44340706,qanda,HASHTAGS
29359951,auspol,HASHTAGS
1337678305,breaking,HASHTAGS
1337678305,news,HASHTAGS
1337678305,icymi,HASHTAGS
1337678305,video,HASHTAGS
1337678305,theend,HASHTAGS
1337678305,qanda,HASHTAGS
1337678305,series,HASHTAGS
1337678305,future,HASHTAGS
1337678305,youtube,HASHTAGS
336828167,qanda,HASHTAGS
1298592511,qanda,HASHTAGS
417047832,lnp,HASHTAGS
417047832,auspol,HASHTAGS
417047832,climatechange,HASHTAGS
2507342209,qanda,HASHTAGS
2507342209,onlyfair,HASHTAGS
2507342209,auspol,HASHTAGS
2507342209,qanda,HASHTAGS
58727166,auspol,HASHTAGS
369158562,fuckoffmalcolm,HASHTAGS
1003233384221380608,pmlive,HASHTAGS
1003233384221380608,qanda,HASHTAGS
759236452588871680,ulurustatement,HASHTAGS
2396932903,qanda,HASHTAGS
759236452588871680,qanda,HASHTAGS
38264030,drgilda,HASHTAGS
38264030,askdrgilda,HASHTAGS
38264030,phd,HASHTAGS
38264030,author,HASHTAGS
38264030,professor,HASHTAGS
38264030,executivecoach,HASHTAGS
38264030,lifecoach,HASHTAGS
38264030,kindlebooks,HASHTAGS
38264030,dating,HASHTAGS
38264030,millennials,HASHTAGS
38264030,qanda,HASHTAGS
38264030,relationshipgoals,HASHTAGS
38264030,college,HASHTAGS
336828167,rnbreakfast,HASHTAGS
336828167,qanda,HASHTAGS
107918290,auspol,HASHTAGS
336828167,qanda,HASHTAGS
740306971,qanda,HASHTAGS
67244474,qanda,HASHTAGS
2402502044,turnbull,HASHTAGS
2402502044,q,HASHTAGS
146320306,qanda,HASHTAGS
611526108,qanda,HASHTAGS
1040184839322787840,avengers4,HASHTAGS
1040184839322787840,joerusso,HASHTAGS
1040184839322787840,qanda,HASHTAGS
1040184839322787840,mcu,HASHTAGS
1040184839322787840,marvelstudios,HASHTAGS
1040184839322787840,marvel,HASHTAGS
249895981,auspol,HASHTAGS
774683600805437440,qanda,HASHTAGS
44340706,qanda,HASHTAGS
798034514,trumphating,HASHTAGS
798034514,australia,HASHTAGS
798034514,breakfastnews,HASHTAGS
798034514,qanda,HASHTAGS
798034514,insiders,HASHTAGS
798034514,thedrum,HASHTAGS
798034514,theprojecttv,HASHTAGS
798034514,4corners,HASHTAGS
336828167,qanda,HASHTAGS
336828167,nbn,HASHTAGS
336828167,qanda,HASHTAGS
71106714,qanda,HASHTAGS
17353325,qanda,HASHTAGS
721131472669659136,qanda,HASHTAGS
983508625,auspol,HASHTAGS
983508625,turnbull,HASHTAGS
3315691627,rupertmurdoch,HASHTAGS
3315691627,auspol,HASHTAGS
44340706,auspol,HASHTAGS
44340706,qanda,HASHTAGS
2681948222,qanda,HASHTAGS
62628195,qanda,HASHTAGS
537092272,scomo,HASHTAGS
537092272,qanda,HASHTAGS
537092272,auspol,HASHTAGS
249895981,qanda,HASHTAGS
215940903,qanda,HASHTAGS
814568231495077892,qanda,HASHTAGS
17353325,auspol,HASHTAGS
1849534285,qanda,HASHTAGS
3014193169,auspol,HASHTAGS
17353325,auspol,HASHTAGS
17353325,turnbull,HASHTAGS
333011425,architecture,HASHTAGS
333011425,greenarchitecture,HASHTAGS
333011425,sustainability,HASHTAGS
333011425,smartcity,HASHTAGS
333011425,smarthome,HASHTAGS
551483643,media,HASHTAGS
1365655274,ulurustatement,HASHTAGS
919142077518237697,drgilda,HASHTAGS
411972141,qanda,HASHTAGS
1365655274,qanda,HASHTAGS
2787826921,turnbull,HASHTAGS
2787826921,q,HASHTAGS
793704036952264706,auspol,HASHTAGS
793704036952264706,comedy,HASHTAGS
793704036952264706,pwd,HASHTAGS
172081908,climatechange,HASHTAGS
172081908,auspol,HASHTAGS
172081908,qldpol,HASHTAGS
172081908,nswpol,HASHTAGS
172081908,springst,HASHTAGS
798034514,trumphating,HASHTAGS
798034514,australia,HASHTAGS
798034514,breakfastnews,HASHTAGS
798034514,qanda,HASHTAGS
798034514,insiders,HASHTAGS
798034514,abcthedrum,HASHTAGS
798034514,theprojecttv,HASHTAGS
798034514,sbs,HASHTAGS
798034514,4corners,HASHTAGS
798034514,theage,HASHTAGS
245295473,qanda,HASHTAGS
245295473,auspol,HASHTAGS
44340706,qanda,HASHTAGS
183118985,auspol,HASHTAGS
2346188370,l4l400,HASHTAGS
2346188370,lapsforlife400,HASHTAGS
2346188370,suicideprevention,HASHTAGS
2346188370,theprojecttv,HASHTAGS
2346188370,qanda,HASHTAGS
500555086,auspol,HASHTAGS
500555086,qanda,HASHTAGS
35900933,qanda,HASHTAGS
24623087,qanda,HASHTAGS
270248557,qanda,HASHTAGS
270248557,abc,HASHTAGS
309267035,qanda,HASHTAGS
1100235290,qanda,HASHTAGS
1003233384221380608,qanda,HASHTAGS
773362619830849536,extinctionrebellion,HASHTAGS
773362619830849536,climatestrike,HASHTAGS
773362619830849536,auspol,HASHTAGS
773362619830849536,qldpol,HASHTAGS
773362619830849536,nswpol,HASHTAGS
773362619830849536,springst,HASHTAGS
19277583,ulurustatement,HASHTAGS
773362619830849536,climateemergency,HASHTAGS
773362619830849536,climatechange,HASHTAGS
773362619830849536,stopadani,HASHTAGS
773362619830849536,extinctionrebellion,HASHTAGS
2443779228,qanda,HASHTAGS
2443779228,auspol,HASHTAGS
551483643,qanda,HASHTAGS
1333360170,qanda,HASHTAGS
1031725891766738944,qanda,HASHTAGS
773362619830849536,climatechange,HASHTAGS
773362619830849536,auspol,HASHTAGS
773362619830849536,qldpol,HASHTAGS
773362619830849536,nswpol,HASHTAGS
773362619830849536,springst,HASHTAGS
404508332,qanda,HASHTAGS
44340706,qanda,HASHTAGS
922361848703328257,qanda,HASHTAGS
914249614848548864,qanda,HASHTAGS
798034514,trumphating,HASHTAGS
798034514,australia,HASHTAGS
798034514,breakfastnews,HASHTAGS
798034514,qanda,HASHTAGS
798034514,insiders,HASHTAGS
798034514,thedrum,HASHTAGS
798034514,theprojecttv,HASHTAGS
798034514,guardianaus,HASHTAGS
798034514,sbs,HASHTAGS
2338024555,auspol,HASHTAGS
2940190675,qanda,HASHTAGS
25439741,qanda,HASHTAGS
27138454,qanda,HASHTAGS
2681948222,utegate,HASHTAGS
432923290,auspol,HASHTAGS
922361848703328257,qanda,HASHTAGS
922361848703328257,abc,HASHTAGS
2402502044,qanda,HASHTAGS
1006020988113309701,ulurustatement,HASHTAGS
369158562,theend,HASHTAGS
369158562,fuckoffmalcolm,HASHTAGS
158871917,climate,HASHTAGS
380775559,crapausmedia,HASHTAGS
922361848703328257,qanda,HASHTAGS
912342698,qanda,HASHTAGS
1539989670,murdochrupert,HASHTAGS
2199126007,qanda,HASHTAGS
2402502044,qanda,HASHTAGS
2402502044,onlyfair,HASHTAGS
3315691627,auspol,HASHTAGS
1034284633,qanda,HASHTAGS
1005411143135850496,qanda,HASHTAGS
17353325,auspol,HASHTAGS
20494945,auspol,HASHTAGS
20494945,qanda,HASHTAGS
912342698,qanda,HASHTAGS
912342698,nbn,HASHTAGS
2456550114,qanda,HASHTAGS
1297352851,qanda,HASHTAGS
2208379765,qanda,HASHTAGS
262093392,qanda,HASHTAGS
60818222,2001aspaceodyssey,HASHTAGS
60818222,70mm,HASHTAGS
60818222,qanda,HASHTAGS
60818222,50years,HASHTAGS
270670221,weatherboard9,HASHTAGS
270670221,auspol,HASHTAGS
270670221,qanda,HASHTAGS
303590108,scomo,HASHTAGS
814568231495077892,climateemergency,HASHTAGS
814568231495077892,climatechange,HASHTAGS
814568231495077892,stopadani,HASHTAGS
814568231495077892,extinctionrebellion,HASHTAGS
172081908,climateemergency,HASHTAGS
172081908,climatechange,HASHTAGS
172081908,stopadani,HASHTAGS
172081908,extinctionrebellion,HASHTAGS
35900933,qanda,HASHTAGS
2817851108,auspol,HASHTAGS
2817851108,qanda,HASHTAGS
3315691627,pollywaffle,HASHTAGS
270248557,qanda,HASHTAGS
270248557,auspol,HASHTAGS
2150172823,qanda,HASHTAGS
762906414041837568,ulurustatement,HASHTAGS
798034514,trumphating,HASHTAGS
798034514,obamaloving,HASHTAGS
798034514,australia,HASHTAGS
798034514,breakfastnews,HASHTAGS
798034514,qanda,HASHTAGS
798034514,thedrum,HASHTAGS
798034514,theprojecttv,HASHTAGS
798034514,insiders,HASHTAGS
469303983,qanda,HASHTAGS
1034284633,turnbull,HASHTAGS
1034284633,q,HASHTAGS
4757453012,qanda,HASHTAGS
279935002,qanda,HASHTAGS
279935002,liberalparty,HASHTAGS
20473839,fairdinkumpower,HASHTAGS
20473839,renewableenergy,HASHTAGS
20473839,1point5,HASHTAGS
608074792,turnbull,HASHTAGS
608074792,q,HASHTAGS
979522386969034752,ausvotes,HASHTAGS
398007505,makeitwork,HASHTAGS
398007505,dumpdutton,HASHTAGS
1333360170,qanda,HASHTAGS
2810753491,icac,HASHTAGS
2810753491,auspol,HASHTAGS
57956162,scomo,HASHTAGS
826332877457481728,qanda,HASHTAGS
44340706,auspol,HASHTAGS
44340706,qanda,HASHTAGS
2450621492,turnbull,HASHTAGS
2450621492,q,HASHTAGS
172081908,stopadani,HASHTAGS
172081908,climateaction,HASHTAGS
172081908,climatestrike,HASHTAGS
172081908,extinctionrebellion,HASHTAGS
172081908,thedrum,HASHTAGS
172081908,qanda,HASHTAGS
172081908,auspol,HASHTAGS
172081908,qldpol,HASHTAGS
172081908,nswpol,HASHTAGS
172081908,springst,HASHTAGS
17353325,turnbull,HASHTAGS
1597408068,qanda,HASHTAGS
57956162,scomo,HASHTAGS
1859495642,qanda,HASHTAGS
1859495642,auspol,HASHTAGS
172081908,stopadani,HASHTAGS
172081908,climateaction,HASHTAGS
1958291082,qanda,HASHTAGS
842288667750195200,climateemergency,HASHTAGS
842288667750195200,climatechange,HASHTAGS
842288667750195200,stopadani,HASHTAGS
842288667750195200,extinctionrebellion,HASHTAGS
979522386969034752,noboofheadforpm,HASHTAGS
1014522329114783745,stopadani,HASHTAGS
1014522329114783745,climateaction,HASHTAGS
1597408068,auspol,HASHTAGS
1597408068,qanda,HASHTAGS
773362619830849536,stopadani,HASHTAGS
773362619830849536,climateaction,HASHTAGS
159003619,qanda,HASHTAGS
922361848703328257,qanda,HASHTAGS
3315691627,qanda,HASHTAGS
1463314856,qanda,HASHTAGS
398007505,austpoll,HASHTAGS
398007505,auspol,HASHTAGS
398007505,dumpdutton,HASHTAGS
798034514,trumphating,HASHTAGS
798034514,obamaloving,HASHTAGS
798034514,australia,HASHTAGS
798034514,breakfastnews,HASHTAGS
798034514,qanda,HASHTAGS
798034514,insiders,HASHTAGS
798034514,thedrum,HASHTAGS
798034514,theprojecttv,HASHTAGS
798034514,guardianaus,HASHTAGS
798034514,sbs,HASHTAGS
356152204,auspol,HASHTAGS
922361848703328257,qanda,HASHTAGS
22223780,qanda,HASHTAGS
3004590187,qanda,HASHTAGS
3004590187,matteroffact,HASHTAGS
1034284633,qanda,HASHTAGS
23275356,qanda,HASHTAGS
264387094,qanda,HASHTAGS
26813486,auspol,HASHTAGS
26813486,qanda,HASHTAGS
922361848703328257,qanda,HASHTAGS
922361848703328257,marriageequality,HASHTAGS
979522386969034752,ausvotes,HASHTAGS
979522386969034752,support,HASHTAGS
979522386969034752,environment,HASHTAGS
979522386969034752,environmental,HASHTAGS
979522386969034752,stopitnow,HASHTAGS
979522386969034752,stopadani,HASHTAGS
979522386969034752,climatebreakdown,HASHTAGS
979522386969034752,coal,HASHTAGS
979522386969034752,joinin,HASHTAGS
38582485,auspol,HASHTAGS
38582485,qanda,HASHTAGS
1584786182,climatechange,HASHTAGS
1584786182,auspol,HASHTAGS
1584786182,qldpol,HASHTAGS
1584786182,nswpol,HASHTAGS
1584786182,springst,HASHTAGS
744796496315326465,qanda,HASHTAGS
2842485422,qanda,HASHTAGS
15934372,qanda,HASHTAGS
3314154794,california,HASHTAGS
3314154794,thousandoaksshooting,HASHTAGS
3314154794,auspol,HASHTAGS
3314154794,wapol,HASHTAGS
3314154794,wanews,HASHTAGS
2872706004,qanda,HASHTAGS
2348363610,turnbull,HASHTAGS
2348363610,q,HASHTAGS
398007505,austpoll,HASHTAGS
398007505,auspol,HASHTAGS
398007505,dumpdutton,HASHTAGS
398007505,qanda,HASHTAGS
270248557,auspol,HASHTAGS
570408824,qanda,HASHTAGS
1426865454,qanda,HASHTAGS
599715797,qanda,HASHTAGS
979522386969034752,climatechange,HASHTAGS
979522386969034752,climatebreakdown,HASHTAGS
979522386969034752,climatestrike,HASHTAGS
979522386969034752,ausvotes,HASHTAGS
979522386969034752,ausvotes,HASHTAGS
132464609,qanda,HASHTAGS
17353325,auspol,HASHTAGS
1597408068,qanda,HASHTAGS
266919237,climateemergency,HASHTAGS
266919237,climatechange,HASHTAGS
266919237,stopadani,HASHTAGS
266919237,extinctionrebellion,HASHTAGS
4722989582,qanda,HASHTAGS
172081908,ausvotes,HASHTAGS
172081908,support,HASHTAGS
172081908,environment,HASHTAGS
172081908,environmental,HASHTAGS
172081908,stopitnow,HASHTAGS
172081908,stopadani,HASHTAGS
172081908,climatebreakdown,HASHTAGS
172081908,coal,HASHTAGS
172081908,joinin,HASHTAGS
17353325,turnbull,HASHTAGS
17353325,q,HASHTAGS
175243720,drbrendannelson,HASHTAGS
175243720,turnbull,HASHTAGS
277425776,auspol,HASHTAGS
979522386969034752,ausvotes,HASHTAGS
979522386969034752,ausvotes,HASHTAGS
814568231495077892,climatechange,HASHTAGS
814568231495077892,auspol,HASHTAGS
814568231495077892,qldpol,HASHTAGS
814568231495077892,nswpol,HASHTAGS
814568231495077892,springst,HASHTAGS
2283278034,extinctionrebellion,HASHTAGS
2283278034,climatestrike,HASHTAGS
2283278034,auspol,HASHTAGS
2283278034,qldpol,HASHTAGS
2283278034,nswpol,HASHTAGS
2283278034,springst,HASHTAGS
814568231495077892,stopadani,HASHTAGS
814568231495077892,climateaction,HASHTAGS
814568231495077892,qanda,HASHTAGS
922361848703328257,turnbull,HASHTAGS
922361848703328257,q,HASHTAGS
146320306,qanda,HASHTAGS
798034514,trumphating,HASHTAGS
798034514,obamaloving,HASHTAGS
798034514,australia,HASHTAGS
798034514,breakfastnews,HASHTAGS
798034514,qanda,HASHTAGS
798034514,insiders,HASHTAGS
798034514,thedrum,HASHTAGS
798034514,theprojecttv,HASHTAGS
798034514,abcnews,HASHTAGS
2283278034,climatechange,HASHTAGS
2283278034,auspol,HASHTAGS
2283278034,qldpol,HASHTAGS
2283278034,nswpol,HASHTAGS
2283278034,springst,HASHTAGS
2902100239,qanda,HASHTAGS
509319460,ulurustatement,HASHTAGS
509319460,qanda,HASHTAGS
979522386969034752,auspol,HASHTAGS
979522386969034752,auspol,HASHTAGS
175238215,qanda,HASHTAGS
912342698,ausvotes,HASHTAGS
912342698,support,HASHTAGS
912342698,environment,HASHTAGS
912342698,environmental,HASHTAGS
912342698,stopitnow,HASHTAGS
912342698,stopadani,HASHTAGS
912342698,climatebreakdown,HASHTAGS
912342698,coal,HASHTAGS
912342698,joinin,HASHTAGS
53106072,qanda,HASHTAGS
146320306,qanda,HASHTAGS
23306207,liberals,HASHTAGS
260388162,qanda,HASHTAGS
826332877457481728,stopadani,HASHTAGS
826332877457481728,climateaction,HASHTAGS
512477370,fuckoffmalcolm,HASHTAGS
38314847,lnp,HASHTAGS
17353325,auspol,HASHTAGS
512477370,auspol,HASHTAGS
497576314,qanda,HASHTAGS
137892503,nbn,HASHTAGS
137892503,auspol,HASHTAGS
292632382,qanda,HASHTAGS
16094885,nbn,HASHTAGS
16094885,auspol,HASHTAGS
16094885,qanda,HASHTAGS
741693001,qanda,HASHTAGS
741693001,auspol,HASHTAGS
13407872,qanda,HASHTAGS
13407872,qanda,HASHTAGS
13407872,leadership,HASHTAGS
13407872,extremism,HASHTAGS
13407872,altright,HASHTAGS
13407872,turnbull,HASHTAGS
908385175544856578,qanda,HASHTAGS
324229891,qanda,HASHTAGS
83352048,qanda,HASHTAGS
3220782043,qanda,HASHTAGS
3220782043,auspol,HASHTAGS
337441291,ulurustatement,HASHTAGS
4767543901,nbn,HASHTAGS
1015176926665703425,qanda,HASHTAGS
1666644019,auspol,HASHTAGS
357977242,amagenda,HASHTAGS
357977242,auspol,HASHTAGS
9609632,auspol,HASHTAGS
970113980780896256,nbn,HASHTAGS
970113980780896256,auspol,HASHTAGS
979522386969034752,ausvotes,HASHTAGS
979522386969034752,auspol,HASHTAGS
17111029,qanda,HASHTAGS
929373746,turnbull,HASHTAGS
929373746,q,HASHTAGS
84446316,qanda,HASHTAGS
273774135,auspol,HASHTAGS
3698221,qanda,HASHTAGS
237612784,nbn,HASHTAGS
237612784,auspol,HASHTAGS
1333360170,auspol,HASHTAGS
2386229700,qanda,HASHTAGS
2386229700,auspol,HASHTAGS
979522386969034752,libspill,HASHTAGS
979522386969034752,ausvotes,HASHTAGS
979522386969034752,auspol,HASHTAGS
44340706,qanda,HASHTAGS
2685926647,qanda,HASHTAGS
2685926647,auspol,HASHTAGS
2685926647,nbnfreezone,HASHTAGS
1404198121,marriageequality,HASHTAGS
1404198121,qanda,HASHTAGS
770868182194139136,rupertmurdoch,HASHTAGS
979522386969034752,libspill,HASHTAGS
979522386969034752,ausvotes,HASHTAGS
540494985,qanda,HASHTAGS
540494985,auspol,HASHTAGS
1404198121,qanda,HASHTAGS
973021878129274880,auspol,HASHTAGS
3225076710,marriageequality,HASHTAGS
3225076710,lgbtq,HASHTAGS
3225076710,auspol,HASHTAGS
3225076710,qanda,HASHTAGS
1054579538506575873,qanda,HASHTAGS
34283044,auspol,HASHTAGS
34283044,qanda,HASHTAGS
912342698,qanda,HASHTAGS
2910955801,الكرك,HASHTAGS
2910955801,الرزاز,HASHTAGS
2910955801,felizjueves,HASHTAGS
2910955801,qanda,HASHTAGS
2910955801,8kasımdünyadelilergünü,HASHTAGS
2910955801,جمعية_نساء_ضد_العنف,HASHTAGS
2910955801,womenava,HASHTAGS
2910955801,خلود_خريس,HASHTAGS
356152204,auspol,HASHTAGS
339396638,amagenda,HASHTAGS
800262170,auspol,HASHTAGS
496568334,qanda,HASHTAGS
1597408068,qanda,HASHTAGS
8619542,auspol,HASHTAGS
8619542,qanda,HASHTAGS
198296897,auspol,HASHTAGS
198296897,qanda,HASHTAGS
198296897,malcolmturnbull,HASHTAGS
198296897,goodriddance,HASHTAGS
741693001,auspol,HASHTAGS
1018611146159374336,qanda,HASHTAGS
1899126840,qanda,HASHTAGS
48570843,qanda,HASHTAGS
16834659,amagenda,HASHTAGS
1548253015,nbn,HASHTAGS
1548253015,auspol,HASHTAGS
1515738985,qanda,HASHTAGS
747885404,qanda,HASHTAGS
912342698,qanda,HASHTAGS
912342698,auspol,HASHTAGS
949856079617372160,climatechange,HASHTAGS
949856079617372160,auspol,HASHTAGS
949856079617372160,qldpol,HASHTAGS
949856079617372160,nswpol,HASHTAGS
949856079617372160,springst,HASHTAGS
1365804972,marriageequality,HASHTAGS
354539810,qanda,HASHTAGS
2573938082,qanda,HASHTAGS
2573938082,auspol,HASHTAGS
561549614,qanda,HASHTAGS
3257099472,ulurustatement,HASHTAGS
70617159,auspol,HASHTAGS
2985110557,qanda,HASHTAGS
82588382,qanda,HASHTAGS
82588382,auspol,HASHTAGS
28740151,fuckoffmalcolm,HASHTAGS
2225633047,climatechange,HASHTAGS
2225633047,auspol,HASHTAGS
2225633047,qldpol,HASHTAGS
2225633047,nswpol,HASHTAGS
2225633047,springst,HASHTAGS
270248557,nbn,HASHTAGS
270248557,auspol,HASHTAGS
612484218,ulurustatement,HASHTAGS
721131472669659136,qanda,HASHTAGS
2456550114,auspol,HASHTAGS
2456550114,turnbull,HASHTAGS
357977242,auspol,HASHTAGS
2685926647,qanda,HASHTAGS
2685926647,nbnfreezone,HASHTAGS
2685926647,auspol,HASHTAGS
49975241,qanda,HASHTAGS
1552409378,qanda,HASHTAGS
1552409378,factcheck,HASHTAGS
4665184285,slomo,HASHTAGS
227259371,qanda,HASHTAGS
1344228505,qanda,HASHTAGS
60774605,libspill,HASHTAGS
60774605,auspol,HASHTAGS
8804332,qanda,HASHTAGS
294292505,libspill,HASHTAGS
294292505,auspol,HASHTAGS
2283278034,qanda,HASHTAGS
2468246322,qanda,HASHTAGS
994147530576297990,auspol,HASHTAGS
1011026495500738561,auspol,HASHTAGS
2902145304,auspol,HASHTAGS
249895981,outsiders,HASHTAGS
2589086480,fuckoffmalcolm,HASHTAGS
612484218,qanda,HASHTAGS
107918290,asif,HASHTAGS
107918290,auspol,HASHTAGS
8619542,qanda,HASHTAGS
65607720,auspol,HASHTAGS
65607720,qanda,HASHTAGS
1515738985,qanda,HASHTAGS
16834659,amagenda,HASHTAGS
529694616,首都大qanda,HASHTAGS
3014193169,lnp,HASHTAGS
3014193169,auspol,HASHTAGS
877795221538447360,qanda,HASHTAGS
2535425082,cochranercmp,HASHTAGS
2535425082,seatbelt,HASHTAGS
2535425082,buckleup,HASHTAGS
2535425082,ab,HASHTAGS
1498326793,qanda,HASHTAGS
1498326793,liberalparty,HASHTAGS
104758530,qanda,HASHTAGS
104758530,auspol,HASHTAGS
104758530,insiders,HASHTAGS
62628195,qanda,HASHTAGS
57956162,traitor,HASHTAGS
57956162,scomo,HASHTAGS
2391278815,cochranercmp,HASHTAGS
2391278815,seatbelt,HASHTAGS
2535470334,grccochrane,HASHTAGS
2535470334,bouclezla,HASHTAGS
2535470334,ab,HASHTAGS
386184035,cochranercmp,HASHTAGS
386184035,seatbelt,HASHTAGS
16213404,qanda,HASHTAGS
2327855671,outsiders,HASHTAGS
1958341363,qanda,HASHTAGS
1958341363,qandaextra,HASHTAGS
17353325,qanda,HASHTAGS
27112960,analysis,HASHTAGS
27112960,qanda,HASHTAGS
1746193800,qanda,HASHTAGS
972954839738036224,qanda,HASHTAGS
519937519,qanda,HASHTAGS
249895981,auspol,HASHTAGS
1958341363,turnbull,HASHTAGS
1958341363,qanda,HASHTAGS
858876636,qanda,HASHTAGS
19198034,qanda,HASHTAGS
877795221538447360,qanda,HASHTAGS
17353325,qanda,HASHTAGS
636186580,qanda,HASHTAGS
17353325,qanda,HASHTAGS
17353325,nbnfreezone,HASHTAGS
17353325,auspol,HASHTAGS
1934620892,cochranercmp,HASHTAGS
1934620892,seatbelt,HASHTAGS
2527781240,extinctionrebellion,HASHTAGS
2527781240,climatestrike,HASHTAGS
2527781240,auspol,HASHTAGS
2527781240,qldpol,HASHTAGS
2527781240,nswpol,HASHTAGS
2527781240,springst,HASHTAGS
3239794291,ulurustatement,HASHTAGS
70374894,qanda,HASHTAGS
17353325,auspol,HASHTAGS
1011026495500738561,auspol,HASHTAGS
1323473078,qanda,HASHTAGS
403678536,qanda,HASHTAGS
403678536,abc,HASHTAGS
35900933,turnbull,HASHTAGS
287644946,qanda,HASHTAGS
525006087,amagenda,HASHTAGS
525006087,auspol,HASHTAGS
17353325,marriageequality,HASHTAGS
1110728904,cochranercmp,HASHTAGS
1110728904,seatbelt,HASHTAGS
555049057,qanda,HASHTAGS
930304781905674240,qanda,HASHTAGS
930304781905674240,matteroffact,HASHTAGS
619893013,auspol,HASHTAGS
619893013,qanda,HASHTAGS
1612349160,qanda,HASHTAGS
1612349160,studio10,HASHTAGS
45291573,libspill,HASHTAGS
45291573,auspol,HASHTAGS
17353325,qanda,HASHTAGS
249895981,uspol,HASHTAGS
17353325,qanda,HASHTAGS
17353325,auspol,HASHTAGS
17250722,qanda,HASHTAGS
38264030,askdrgilda,HASHTAGS
38264030,drgilda,HASHTAGS
38264030,phd,HASHTAGS
38264030,author,HASHTAGS
38264030,professor,HASHTAGS
38264030,executivecoach,HASHTAGS
38264030,lifecoach,HASHTAGS
38264030,kindlebooks,HASHTAGS
38264030,fomo,HASHTAGS
38264030,babyboomers,HASHTAGS
38264030,qanda,HASHTAGS
38264030,datingtips,HASHTAGS
38264030,relationships,HASHTAGS
38264030,thursdaythoughts,HASHTAGS
16094885,nbn,HASHTAGS
16094885,auspol,HASHTAGS
16094885,nbn,HASHTAGS
16094885,qanda,HASHTAGS
2685926647,qanda,HASHTAGS
2685926647,auspol,HASHTAGS
2685926647,nbnfreezone,HASHTAGS
2685926647,disregardulurustatement,HASHTAGS
8619542,ulurustatement,HASHTAGS
884539496129101825,qanda,HASHTAGS
954929646717431808,apology,HASHTAGS
930304781905674240,qanda,HASHTAGS
229034349,qanda,HASHTAGS
229034349,bacheloretteau,HASHTAGS
229034349,totp,HASHTAGS
229034349,arsspo,HASHTAGS
229034349,thousandoaks,HASHTAGS
181388172,turncoatturnbull,HASHTAGS
181388172,theirabc,HASHTAGS
181388172,defundtheirabc,HASHTAGS
181388172,auspol,HASHTAGS
512774696,qanda,HASHTAGS
270248557,abc,HASHTAGS
249895981,qanda,HASHTAGS
612998177,qanda,HASHTAGS
3061399842,sedangdimainkan,HASHTAGS
1916796271,nbn,HASHTAGS
896338740766842880,qanda,HASHTAGS
17353325,auspol,HASHTAGS
168841729,qanda,HASHTAGS
977106763,renewables,HASHTAGS
17353325,qanda,HASHTAGS
17353325,austpoll,HASHTAGS
17353325,auspol,HASHTAGS
270248557,qanda,HASHTAGS
45291573,turnbull,HASHTAGS
45291573,libspill,HASHTAGS
45291573,scumo,HASHTAGS
45291573,turnbull,HASHTAGS
45291573,libspill,HASHTAGS
45291573,scumo,HASHTAGS
1524329449,nbn,HASHTAGS
452721196,thankyou,HASHTAGS
3135146420,qanda,HASHTAGS
3135146420,auspol,HASHTAGS
425580734,turnbull,HASHTAGS
425580734,libspill,HASHTAGS
425580734,scumo,HASHTAGS
28295539,marriageequality,HASHTAGS
20352984,nbn,HASHTAGS
3268951602,turnbull,HASHTAGS
3268951602,q,HASHTAGS
17353325,auspol,HASHTAGS
71172514,turncoatturnbull,HASHTAGS
17353325,qanda,HASHTAGS
467038656,qanda,HASHTAGS
292857426,kavanaugh,HASHTAGS
1037914242,qanda,HASHTAGS
889462654628012032,ulurustatement,HASHTAGS
612998177,marriageequality,HASHTAGS
2670830970,ulurustatement,HASHTAGS
17353325,stopadani,HASHTAGS
17353325,climateaction,HASHTAGS
16307090,qanda,HASHTAGS
16307090,auspol,HASHTAGS
747001343496298496,specialscreening,HASHTAGS
747001343496298496,hungarianmovie,HASHTAGS
747001343496298496,rubenbrandt,HASHTAGS
990516119994646528,apology,HASHTAGS
1524329449,qanda,HASHTAGS
1287706999,auspol,HASHTAGS
17353325,qanda,HASHTAGS
3298624325,rowdyones,HASHTAGS
715626890,turnbull,HASHTAGS
715626890,q,HASHTAGS
136973975,auspol,HASHTAGS
1576992871,qanda,HASHTAGS
16834659,amagenda,HASHTAGS
448692159,qanda,HASHTAGS
17353325,auspol,HASHTAGS
979522386969034752,ausvotes,HASHTAGS
979522386969034752,climatechange,HASHTAGS
979522386969034752,climatestrike,HASHTAGS
979522386969034752,climatebreakdown,HASHTAGS
1240165316,qanda,HASHTAGS
17353325,qanda,HASHTAGS
788532504626012160,nbn,HASHTAGS
