usr_id,mentions,type
72547133,1240407498,MENTIONS
72547133,25036511,MENTIONS
1601937732,16509444,MENTIONS
58749535,16627712,MENTIONS
1601937732,80712889,MENTIONS
1669796893,66917778,MENTIONS
164622407,95091601,MENTIONS
2456550114,540620541,MENTIONS
175946965,2456550114,MENTIONS
1601937732,741693001,MENTIONS
15276252,95091601,MENTIONS
175946965,95091601,MENTIONS
2450621492,592987684,MENTIONS
827351735370862593,66917778,MENTIONS
308359254,28026149,MENTIONS
2456550114,579761895,MENTIONS
2456550114,16734909,MENTIONS
208548142,160856325,MENTIONS
31367001,741693001,MENTIONS
129154489,2904009019,MENTIONS
1662114757,399265360,MENTIONS
308359254,16627712,MENTIONS
1963127311,10228272,MENTIONS
397811354,2456550114,MENTIONS
129154489,3555381912,MENTIONS
2450621492,540620541,MENTIONS
129154489,60779696,MENTIONS
74382140,16734909,MENTIONS
74382140,20559705,MENTIONS
74382140,43304756,MENTIONS
74382140,1526946950,MENTIONS
269581619,16734909,MENTIONS
269581619,20559705,MENTIONS
269581619,43304756,MENTIONS
269581619,60483082,MENTIONS
269581619,1526946950,MENTIONS
121639467,16734909,MENTIONS
121639467,20559705,MENTIONS
121639467,43304756,MENTIONS
121639467,60483082,MENTIONS
121639467,1526946950,MENTIONS
57248499,16734909,MENTIONS
57248499,20559705,MENTIONS
57248499,43304756,MENTIONS
57248499,1526946950,MENTIONS
994594957,779594659295207424,MENTIONS
994594957,541557586,MENTIONS
994594957,43525891,MENTIONS
2479310834,611598902,MENTIONS
826273894889779200,121639467,MENTIONS
826273894889779200,16734909,MENTIONS
826273894889779200,20559705,MENTIONS
826273894889779200,43304756,MENTIONS
826273894889779200,60483082,MENTIONS
826273894889779200,1526946950,MENTIONS
994594957,2152416404,MENTIONS
994594957,43525891,MENTIONS
308359254,2916395070,MENTIONS
753130769153822720,1344228505,MENTIONS
181388172,1333360170,MENTIONS
181388172,16734909,MENTIONS
17752091,24879305,MENTIONS
17752091,480739373,MENTIONS
1892572652,399265360,MENTIONS
460721800,22573600,MENTIONS
47834838,134646048,MENTIONS
2581673383,310463188,MENTIONS
2581673383,1052246398685442048,MENTIONS
994594957,336828167,MENTIONS
994594957,43525891,MENTIONS
295590659,17250722,MENTIONS
295590659,16734909,MENTIONS
460721800,284102172,MENTIONS
356685448,185614627,MENTIONS
1514621460,66917778,MENTIONS
308359254,741693001,MENTIONS
2844821060,57555878,MENTIONS
397811354,751327970787110913,MENTIONS
397811354,1137661725040209921,MENTIONS
920095676,1240407498,MENTIONS
920095676,25036511,MENTIONS
795050637775937536,25036511,MENTIONS
795050637775937536,43304756,MENTIONS
3038915466,16213404,MENTIONS
1669796893,1591155984344485903,MENTIONS
1669796893,294292505,MENTIONS
460721800,546765821,MENTIONS
460721800,34116377,MENTIONS
265931291,16627712,MENTIONS
384233102,373149557,MENTIONS
384233102,228857007,MENTIONS
384233102,384233102,MENTIONS
384233102,549862530,MENTIONS
384233102,55113432,MENTIONS
384233102,983508625,MENTIONS
2161450206,134646048,MENTIONS
101092370,1240407498,MENTIONS
101092370,25036511,MENTIONS
882819334988607491,16627712,MENTIONS
18564887,66917778,MENTIONS
92932393,723151752,MENTIONS
352893059,617995354,MENTIONS
19489002,171437375,MENTIONS
19489002,28739612,MENTIONS
329350786,171437375,MENTIONS
2569854282,52320140,MENTIONS
378278756,28026149,MENTIONS
319477370,121639467,MENTIONS
319477370,16734909,MENTIONS
319477370,20559705,MENTIONS
319477370,43304756,MENTIONS
319477370,60483082,MENTIONS
2456550114,592987684,MENTIONS
343096504,16627712,MENTIONS
192684681,43525891,MENTIONS
1601937732,373149557,MENTIONS
1601937732,228857007,MENTIONS
1601937732,384233102,MENTIONS
1601937732,549862530,MENTIONS
1601937732,55113432,MENTIONS
1601937732,983508625,MENTIONS
37871411,262040253,MENTIONS
535785392,60779696,MENTIONS
1892572652,43792125,MENTIONS
3309576164,16675569,MENTIONS
810358184309243909,57555878,MENTIONS
842544334226386944,43525891,MENTIONS
1273711201,4562829133,MENTIONS
1273711201,16734909,MENTIONS
142534232,16627712,MENTIONS
3698221,52320140,MENTIONS
406906282,16213404,MENTIONS
363822984,66917778,MENTIONS
1637784889,1333360170,MENTIONS
1637784889,28739612,MENTIONS
166328555,546765821,MENTIONS
166328555,34116377,MENTIONS
35084039,310463188,MENTIONS
35084039,1052246398685442048,MENTIONS
535785392,160856325,MENTIONS
1470599562,66917778,MENTIONS
164622407,66917778,MENTIONS
60448583,53303554,MENTIONS
1669796893,26189696,MENTIONS
35916534,43525891,MENTIONS
20185281,25036511,MENTIONS
311959236,91010189,MENTIONS
842544334226386944,26189696,MENTIONS
3309576164,32201814,MENTIONS
2661182168,63028705,MENTIONS
308359254,16627712,MENTIONS
26464396,1240407498,MENTIONS
26464396,25036511,MENTIONS
460721800,741693001,MENTIONS
164622407,26189696,MENTIONS
26464396,26189696,MENTIONS
716749184821399553,269815420,MENTIONS
164622407,17250722,MENTIONS
832094897205190657,134646048,MENTIONS
586470982,17250722,MENTIONS
1060484884458655744,134646048,MENTIONS
984447324,66917778,MENTIONS
832094897205190657,828136795116228608,MENTIONS
2479310834,2396932903,MENTIONS
1637784889,4856510102,MENTIONS
26464396,1240407498,MENTIONS
937311580286603266,453156459,MENTIONS
18736590,16213404,MENTIONS
18736590,1607383921267810305,MENTIONS
18736590,16734909,MENTIONS
18736590,22993014,MENTIONS
1669796893,43525891,MENTIONS
460721800,160856325,MENTIONS
1048700735242870785,2916395070,MENTIONS
464458913,1240407498,MENTIONS
464458913,25036511,MENTIONS
2661182168,28026149,MENTIONS
631626050,779594659295207424,MENTIONS
212163638,21075591,MENTIONS
994594957,160856325,MENTIONS
1048700735242870785,2542290469,MENTIONS
2884776675,16213404,MENTIONS
2884776675,11781162,MENTIONS
747005330,95091601,MENTIONS
968373628604575744,57555878,MENTIONS
2475027319,16627712,MENTIONS
65633173,160856325,MENTIONS
716749184821399553,703308253,MENTIONS
1650174055,21075591,MENTIONS
2213249280,17250722,MENTIONS
2213249280,384233102,MENTIONS
2213249280,16734909,MENTIONS
818396629640232960,16213404,MENTIONS
716749184821399553,741693001,MENTIONS
338633208,171437375,MENTIONS
2175547129,16734909,MENTIONS
727695742769336320,1607383921267810305,MENTIONS
727695742769336320,22993014,MENTIONS
727695742769336320,16734909,MENTIONS
716749184821399553,2456550114,MENTIONS
897114507952005120,3555381912,MENTIONS
716749184821399553,465936656,MENTIONS
460721800,571488084,MENTIONS
21075591,23700113,MENTIONS
21075591,165660881,MENTIONS
546765821,16627712,MENTIONS
4562829133,1273711201,MENTIONS
4562829133,16734909,MENTIONS
818396629640232960,1327426225548054528,MENTIONS
818396629640232960,16213404,MENTIONS
288194864,553259396,MENTIONS
288194864,16734909,MENTIONS
918274536,224495471,MENTIONS
4755321,23700113,MENTIONS
4755321,165660881,MENTIONS
2479310834,751327970787110913,MENTIONS
43413743,3265755889,MENTIONS
43413743,125486974,MENTIONS
43413743,43413743,MENTIONS
43413743,16734909,MENTIONS
1041881043878281217,160856325,MENTIONS
22993014,1607383921267810305,MENTIONS
22993014,16734909,MENTIONS
79062928,399265360,MENTIONS
818396629640232960,18321490,MENTIONS
818396629640232960,16213404,MENTIONS
715626890,2916395070,MENTIONS
2213249280,16834659,MENTIONS
2213249280,1471232930,MENTIONS
2213249280,16734909,MENTIONS
480785251,1240407498,MENTIONS
480785251,25036511,MENTIONS
99367063,603951538,MENTIONS
99367063,16734909,MENTIONS
17668544,492753749,MENTIONS
404508332,266236372,MENTIONS
404508332,571488084,MENTIONS
842544334226386944,95091601,MENTIONS
20568173,492753749,MENTIONS
480785251,16627712,MENTIONS
1355592691,465936656,MENTIONS
818396629640232960,1449332903717089285,MENTIONS
818396629640232960,16213404,MENTIONS
2203771945,1240407498,MENTIONS
2203771945,25036511,MENTIONS
1220125394,66917778,MENTIONS
810432772238151680,11781162,MENTIONS
810432772238151680,16734909,MENTIONS
2816984354,160856325,MENTIONS
4755321,22573600,MENTIONS
3688042154,2904009019,MENTIONS
2799319651,846935654583951364,MENTIONS
2799319651,300510416,MENTIONS
1058740290578718720,27831488,MENTIONS
1058740290578718720,16734909,MENTIONS
1058740290578718720,451586190,MENTIONS
43413743,4899639072,MENTIONS
43413743,775326860,MENTIONS
43413743,43413743,MENTIONS
818396629640232960,153773624,MENTIONS
818396629640232960,16213404,MENTIONS
295590659,160856325,MENTIONS
1048700735242870785,16627712,MENTIONS
720130266,121639467,MENTIONS
720130266,16734909,MENTIONS
720130266,20559705,MENTIONS
720130266,43304756,MENTIONS
720130266,60483082,MENTIONS
720130266,1526946950,MENTIONS
79062928,3555381912,MENTIONS
3254580492,377288471,MENTIONS
535785392,66917778,MENTIONS
2855400744,25036511,MENTIONS
2855400744,43304756,MENTIONS
728510492273074176,21075591,MENTIONS
728510492273074176,16734909,MENTIONS
4687097786,73981267,MENTIONS
2799319651,335195929,MENTIONS
2479310834,16627712,MENTIONS
237168864,2904009019,MENTIONS
636089903,269815420,MENTIONS
2799319651,359490059,MENTIONS
818396629640232960,255437360,MENTIONS
818396629640232960,16213404,MENTIONS
1355592691,571488084,MENTIONS
899395604,60779696,MENTIONS
37622069,11781162,MENTIONS
37622069,16734909,MENTIONS
60448583,762906414041837568,MENTIONS
60448583,16213404,MENTIONS
1004937097751375872,26189696,MENTIONS
2411313362,80712889,MENTIONS
2411313362,95766807,MENTIONS
535785392,16627712,MENTIONS
2199126007,80712889,MENTIONS
937603103246893056,28026149,MENTIONS
252420272,741693001,MENTIONS
533022197,43525891,MENTIONS
1007900407538962433,16734909,MENTIONS
2199126007,579761895,MENTIONS
2199126007,16734909,MENTIONS
707099809,2235731509,MENTIONS
707099809,16734909,MENTIONS
788532504626012160,16094885,MENTIONS
781019903574806529,359490059,MENTIONS
2777532764,703308253,MENTIONS
1078264621,27984406,MENTIONS
1078264621,16213404,MENTIONS
818396629640232960,117663382,MENTIONS
818396629640232960,16213404,MENTIONS
3272897923,43525891,MENTIONS
79062928,2916395070,MENTIONS
2816984354,1240407498,MENTIONS
2816984354,25036511,MENTIONS
2816984354,25036511,MENTIONS
1601937732,922294461186453504,MENTIONS
1601937732,3004590187,MENTIONS
1336492724,43525891,MENTIONS
3688042154,1333360170,MENTIONS
3688042154,16734909,MENTIONS
2569854282,16834659,MENTIONS
554148367,17250722,MENTIONS
554148367,16734909,MENTIONS
1371167210,529885521,MENTIONS
79062928,16627712,MENTIONS
3004590187,1601937732,MENTIONS
3004590187,922294461186453504,MENTIONS
3004590187,3004590187,MENTIONS
4687097786,160856325,MENTIONS
21530998,85794999,MENTIONS
1355592691,3555381912,MENTIONS
2569854282,160856325,MENTIONS
2816984354,26189696,MENTIONS
4687097786,16627712,MENTIONS
2816984354,465936656,MENTIONS
2855400744,408200652,MENTIONS
575295839,52320140,MENTIONS
575295839,19050000,MENTIONS
404508332,25809767,MENTIONS
404508332,571488084,MENTIONS
404508332,58974496,MENTIONS
716749184821399553,16094885,MENTIONS
252420272,465936656,MENTIONS
54011034,134646048,MENTIONS
3023101710,2827865725,MENTIONS
762440263,465936656,MENTIONS
2569854282,23700113,MENTIONS
2569854282,165660881,MENTIONS
16463397,723151752,MENTIONS
232859057,23616888,MENTIONS
716749184821399553,29420301,MENTIONS
716749184821399553,399265360,MENTIONS
405997483,25036511,MENTIONS
405997483,43304756,MENTIONS
431102415,399265360,MENTIONS
99367063,38392608,MENTIONS
1041881043878281217,762906414041837568,MENTIONS
1041881043878281217,16213404,MENTIONS
2777532764,3555381912,MENTIONS
22724690,34116377,MENTIONS
22724690,16734909,MENTIONS
405997483,2916395070,MENTIONS
916119991,16834659,MENTIONS
916119991,16832632,MENTIONS
916119991,34116377,MENTIONS
405997483,3555381912,MENTIONS
2855400744,160856325,MENTIONS
4687097786,43525891,MENTIONS
21072785,25036511,MENTIONS
21072785,43304756,MENTIONS
2199126007,49835260,MENTIONS
707099809,336828167,MENTIONS
707099809,43525891,MENTIONS
404508332,26189696,MENTIONS
778896979,2916395070,MENTIONS
404508332,2827865725,MENTIONS
576825236,104758530,MENTIONS
795050637775937536,66917778,MENTIONS
60448583,160856325,MENTIONS
2335161692,16213404,MENTIONS
405997483,16675569,MENTIONS
311975036,171437375,MENTIONS
4875432925,16463397,MENTIONS
4875432925,723151752,MENTIONS
2441617381,3581271734,MENTIONS
2441617381,802168670596186112,MENTIONS
2441617381,16213404,MENTIONS
487290513,22573600,MENTIONS
970089708851159042,16213404,MENTIONS
970089708851159042,16734909,MENTIONS
2569854282,1859495642,MENTIONS
103761767,1412036527,MENTIONS
404508332,2916395070,MENTIONS
26464396,1412036527,MENTIONS
335105584,1137661725040209921,MENTIONS
335105584,16796812,MENTIONS
335105584,84750011,MENTIONS
335105584,274249799,MENTIONS
335105584,20559705,MENTIONS
335105584,43304756,MENTIONS
34616293,176372096,MENTIONS
34616293,16834659,MENTIONS
68640609,16734909,MENTIONS
68640609,485139839,MENTIONS
783585314652557312,465936656,MENTIONS
404508332,1240407498,MENTIONS
404508332,25036511,MENTIONS
255753616,16675569,MENTIONS
779814741736730624,3555381912,MENTIONS
3194289097,16734909,MENTIONS
3194289097,28739612,MENTIONS
788532504626012160,2916395070,MENTIONS
252420272,853725283,MENTIONS
232710107,26189696,MENTIONS
405997483,43525891,MENTIONS
34616293,26189696,MENTIONS
2816984354,28026149,MENTIONS
2333162875,465936656,MENTIONS
232710107,160856325,MENTIONS
2855400744,1072300283139579904,MENTIONS
2816984354,519388948,MENTIONS
2816984354,16734909,MENTIONS
1943578718,68640609,MENTIONS
1943578718,16734909,MENTIONS
1892979913,2354745823,MENTIONS
1474752048,1031559982662209536,MENTIONS
1474752048,2805529441,MENTIONS
518096170,2827865725,MENTIONS
175946965,43525891,MENTIONS
3163038860,16627712,MENTIONS
22593725,43525891,MENTIONS
103761767,1412036527,MENTIONS
79062928,43525891,MENTIONS
103761767,1412036527,MENTIONS
72183405,732492601,MENTIONS
72183405,16734909,MENTIONS
72183405,2768501,MENTIONS
3038808990,43525891,MENTIONS
916119991,465936656,MENTIONS
431102415,2916395070,MENTIONS
237612784,16094885,MENTIONS
404508332,2603192304,MENTIONS
404508332,16734909,MENTIONS
404508332,16213404,MENTIONS
791122933754331136,2904009019,MENTIONS
1146341346,160856325,MENTIONS
1100056406,121403348,MENTIONS
575295839,1607383921267810305,MENTIONS
575295839,158899570,MENTIONS
575295839,16734909,MENTIONS
575295839,22993014,MENTIONS
416057727,16094885,MENTIONS
28690225,1007900407538962433,MENTIONS
2199126007,399265360,MENTIONS
2816984354,16094885,MENTIONS
195635551,195635551,MENTIONS
55113432,373149557,MENTIONS
55113432,228857007,MENTIONS
55113432,384233102,MENTIONS
55113432,549862530,MENTIONS
55113432,55113432,MENTIONS
55113432,983508625,MENTIONS
335105584,121639467,MENTIONS
335105584,16734909,MENTIONS
335105584,20559705,MENTIONS
335105584,43304756,MENTIONS
335105584,60483082,MENTIONS
1113117066,15250661,MENTIONS
28690225,159743606,MENTIONS
28690225,147040968,MENTIONS
2816984354,16627712,MENTIONS
28690225,14205646,MENTIONS
728510492273074176,16213404,MENTIONS
983508625,43525891,MENTIONS
28690225,300510416,MENTIONS
103761767,1412036527,MENTIONS
103761767,16734909,MENTIONS
842544334226386944,23700113,MENTIONS
842544334226386944,165660881,MENTIONS
542367047,310463188,MENTIONS
542367047,1052246398685442048,MENTIONS
983508625,16094885,MENTIONS
28690225,1669796893,MENTIONS
28690225,1591155984344485903,MENTIONS
775465166,2904009019,MENTIONS
2456550114,16509444,MENTIONS
28690225,920095676,MENTIONS
28690225,25036511,MENTIONS
99367063,52320140,MENTIONS
23289604,176811097,MENTIONS
744442340,327246006,MENTIONS
28690225,14980152,MENTIONS
2479088160,66917778,MENTIONS
3166153645,2837256067,MENTIONS
1404087277,16509444,MENTIONS
828518882,16094885,MENTIONS
47353721,3555381912,MENTIONS
460721800,16675569,MENTIONS
495650403,16675569,MENTIONS
28690225,1669796893,MENTIONS
168295041,43525891,MENTIONS
169804331,52320140,MENTIONS
16834659,16734909,MENTIONS
117602839,11781162,MENTIONS
117602839,16734909,MENTIONS
2536846554,1333360170,MENTIONS
2536846554,16734909,MENTIONS
3368822652,3555381912,MENTIONS
518124725,16734909,MENTIONS
3087496429,16213404,MENTIONS
79062928,164178673,MENTIONS
795050637775937536,125486974,MENTIONS
1113341312,16734909,MENTIONS
1113341312,118942188,MENTIONS
3688042154,1333360170,MENTIONS
3688042154,16734909,MENTIONS
2374260762,2354745823,MENTIONS
79062928,269815420,MENTIONS
875443196,16509444,MENTIONS
2799319651,2456550114,MENTIONS
2569854282,16834659,MENTIONS
308359254,159743606,MENTIONS
72183405,2916395070,MENTIONS
159743606,17682476,MENTIONS
988518521758928896,11781162,MENTIONS
988518521758928896,16734909,MENTIONS
900303506606743552,43525891,MENTIONS
29318136,284102172,MENTIONS
2569854282,66917778,MENTIONS
28690225,932911346,MENTIONS
28690225,866909897048207360,MENTIONS
28690225,60779696,MENTIONS
2951027582,16094885,MENTIONS
2556511814,68640609,MENTIONS
2556511814,16734909,MENTIONS
2556511814,485139839,MENTIONS
117602839,66917778,MENTIONS
117602839,16734909,MENTIONS
388125509,3555381912,MENTIONS
999227088681881602,762906414041837568,MENTIONS
999227088681881602,16213404,MENTIONS
2773012519,1009022579900702721,MENTIONS
2773012519,1528202820335312897,MENTIONS
2773012519,32201297,MENTIONS
2378357270,877415741124825088,MENTIONS
28690225,66917778,MENTIONS
37635320,52320140,MENTIONS
959272765772546049,16509444,MENTIONS
771168108,2916395070,MENTIONS
1368100356,16834659,MENTIONS
32323120,16094885,MENTIONS
49955723,3555381912,MENTIONS
731040612846182400,1113341312,MENTIONS
731040612846182400,16734909,MENTIONS
731040612846182400,118942188,MENTIONS
404508332,465936656,MENTIONS
842258560499109888,17831767,MENTIONS
842258560499109888,16834659,MENTIONS
243882040,2916395070,MENTIONS
773706154501345280,23700113,MENTIONS
773706154501345280,165660881,MENTIONS
3218825124,31585344,MENTIONS
3218825124,2429615682,MENTIONS
3218825124,16734909,MENTIONS
405997483,16094885,MENTIONS
252866356,66917778,MENTIONS
779278891638632448,2555478498,MENTIONS
779278891638632448,16213404,MENTIONS
313261835,1333360170,MENTIONS
313261835,28739612,MENTIONS
729104859991957505,80712889,MENTIONS
3281176050,16734909,MENTIONS
999227088681881602,21075591,MENTIONS
999227088681881602,16734909,MENTIONS
910705292345622528,1333360170,MENTIONS
910705292345622528,16734909,MENTIONS
34616293,277587532,MENTIONS
34616293,16213404,MENTIONS
241662602,124473350,MENTIONS
241662602,55113432,MENTIONS
241662602,16734909,MENTIONS
400369512,1240407498,MENTIONS
400369512,25036511,MENTIONS
55113432,2768501,MENTIONS
825517433859432448,17250722,MENTIONS
825517433859432448,16734909,MENTIONS
116421464,52320140,MENTIONS
23907461,420135247,MENTIONS
224160730,16094885,MENTIONS
224160730,16213404,MENTIONS
400369512,399265360,MENTIONS
262409107,30755003,MENTIONS
1020090815601786880,134646048,MENTIONS
