usr_id,hashtags
1552409378,qanda
1552409378,factcheck
1038970825699774465,None
884175670271660032,None
3302249222,None
1597408068,None
354539810,None
146320306,None
4665184285,slomo
2787826921,None
227259371,qanda
612484218,None
1344228505,qanda
20755176,None
116825202,None
60774605,libspill
60774605,auspol
1701114480,None
2783789324,None
8804332,qanda
1269350532,None
236328848,None
294292505,libspill
294292505,auspol
171437375,None
249895981,None
2283278034,qanda
400495760,None
1049181952996073474,None
42177568,None
2468246322,qanda
994147530576297990,auspol
1011026495500738561,auspol
2902145304,auspol
249895981,outsiders
1010531617805238272,None
884175670271660032,None
2589086480,fuckoffmalcolm
923120359808704512,None
119221622,None
3302249222,None
1536446748,None
913268243875323904,None
612484218,qanda
907152277,None
107918290,asif
107918290,auspol
60016017,None
219889961,None
8619542,qanda
65607720,auspol
65607720,qanda
734691288801382400,None
2728928737,None
3302249222,None
173629507,None
49178887,None
1515738985,qanda
16834659,amagenda
2609353086,None
923120359808704512,None
923120359808704512,None
933584024,None
1910701892,None
529694616,首都大qanda
943423729,None
3014193169,lnp
3014193169,auspol
244480670,None
877795221538447360,None
326639353,None
1548253015,None
1297352851,None
227259371,None
727039754,None
877795221538447360,qanda
292236129,None
2992942526,None
2350752482,None
96642023,None
425580734,None
2535425082,cochranercmp
2535425082,seatbelt
2535425082,buckleup
2535425082,ab
1297352851,None
1498326793,qanda
1498326793,liberalparty
227259371,None
76842602,None
104758530,qanda
104758530,auspol
104758530,insiders
62628195,qanda
877795221538447360,None
57956162,traitor
57956162,scomo
2992942526,None
2391278815,cochranercmp
2391278815,seatbelt
612998177,None
1028574977153368065,None
1468323792,None
227259371,None
2535470334,grccochrane
2535470334,bouclezla
2535470334,ab
1140850310,None
4686645296,None
29944513,None
1446664980,None
884175670271660032,None
386184035,cochranercmp
386184035,seatbelt
244480670,None
2285627702,None
16213404,qanda
21295180,None
636186580,None
838239127,None
725865115539542016,None
2327855671,outsiders
877795221538447360,None
617613329,None
1958341363,qanda
1958341363,qandaextra
877795221538447360,None
1375696142,None
17353325,qanda
62628195,None
27112960,analysis
27112960,qanda
1746193800,qanda
167999991,None
17353325,None
972954839738036224,qanda
519937519,qanda
249895981,auspol
1524329449,None
403678536,None
1958341363,turnbull
1958341363,qanda
858876636,qanda
19198034,qanda
877795221538447360,None
41306141,None
3908995452,None
1958341363,None
105765045,None
877795221538447360,None
877795221538447360,qanda
539511571,None
930304781905674240,None
17353325,qanda
636186580,qanda
17353325,qanda
17353325,nbnfreezone
17353325,auspol
4366817738,None
1934620892,cochranercmp
1934620892,seatbelt
76842602,None
1057988593975619584,None
254722004,None
2527781240,extinctionrebellion
2527781240,climatestrike
2527781240,auspol
2527781240,qldpol
2527781240,nswpol
2527781240,springst
42587436,None
467038656,None
2749848653,None
775873092,None
3239794291,ulurustatement
866906880,None
70374894,qanda
48570843,None
17353325,auspol
1011026495500738561,auspol
1323473078,qanda
256147984,None
3129176821,None
403678536,qanda
403678536,abc
249372766,None
3166153645,None
35900933,turnbull
114134440,None
1958291082,None
287644946,qanda
930304781905674240,None
525006087,amagenda
525006087,auspol
1524329449,None
630679523,None
1057988593975619584,None
17353325,marriageequality
2285627702,None
1000584399904169984,None
1110728904,cochranercmp
1110728904,seatbelt
555049057,qanda
1057988593975619584,None
730692610675724289,None
17353325,None
954932857138331653,None
29396708,None
930304781905674240,qanda
930304781905674240,matteroffact
729104859991957505,None
619893013,auspol
619893013,qanda
1612349160,qanda
1612349160,studio10
16094885,None
729104859991957505,None
3288075858,None
45291573,libspill
45291573,auspol
17353325,qanda
2479088160,None
1057988593975619584,None
249895981,uspol
17353325,qanda
17353325,auspol
467038656,None
249895981,None
17250722,qanda
38264030,askdrgilda
38264030,drgilda
38264030,phd
38264030,author
38264030,professor
38264030,executivecoach
38264030,lifecoach
38264030,kindlebooks
38264030,fomo
38264030,babyboomers
38264030,qanda
38264030,datingtips
38264030,relationships
38264030,thursdaythoughts
534229884,None
16094885,nbn
16094885,auspol
16094885,nbn
16094885,qanda
893338364631367680,None
2685926647,qanda
2685926647,auspol
2685926647,nbnfreezone
2685926647,disregardulurustatement
8619542,ulurustatement
884539496129101825,qanda
586138753,None
87818409,None
3060159337,None
321223329,None
804489337324929024,None
17353325,None
954929646717431808,apology
107617524,None
1010531617805238272,None
2277445532,None
930304781905674240,qanda
15169779,None
360152351,None
893338364631367680,None
229034349,qanda
229034349,bacheloretteau
229034349,totp
229034349,arsspo
229034349,thousandoaks
181388172,turncoatturnbull
181388172,theirabc
181388172,defundtheirabc
181388172,auspol
512774696,qanda
923120359808704512,None
270248557,abc
22223780,None
249895981,qanda
239486395,None
612998177,qanda
15170258,None
3061399842,sedangdimainkan
1916796271,nbn
34207253,None
65109514,None
1018660693,None
612852514,None
896338740766842880,qanda
948833868,None
950861076,None
1473486240,None
17353325,auspol
1170624643,None
168841729,qanda
266236372,None
1323473078,None
1597408068,None
47200520,None
977106763,renewables
968842541222084610,None
1000584399904169984,None
386265621,None
1597408068,None
1466312012,None
977106763,None
1521076063,None
95718878,None
896338740766842880,None
948833868,None
420249347,None
17353325,qanda
1287706999,None
2781983760,None
17353325,austpoll
17353325,auspol
228306267,None
270248557,qanda
45291573,turnbull
45291573,libspill
45291573,scumo
79899778,None
45291573,turnbull
45291573,libspill
45291573,scumo
3007815702,None
71172514,None
1524329449,nbn
2607006139,None
452721196,thankyou
3135146420,qanda
3135146420,auspol
119221622,None
425580734,turnbull
425580734,libspill
425580734,scumo
28295539,marriageequality
20352984,nbn
3268951602,turnbull
3268951602,q
17353325,auspol
71172514,turncoatturnbull
270248557,None
71172514,None
249542612,None
2781983760,None
18203422,None
779814741736730624,None
3002679840,None
17353325,qanda
467038656,qanda
630791275,None
3622601179,None
315610312,None
4223855066,None
503474809,None
2607006139,None
634391656,None
750959971,None
18203422,None
1700356940,None
78507836,None
1240165316,None
270248557,None
78507836,None
2425228806,None
292857426,kavanaugh
1037914242,qanda
896338740766842880,None
889462654628012032,ulurustatement
612998177,marriageequality
2670830970,ulurustatement
17353325,stopadani
17353325,climateaction
998525116882472966,None
1641441979,None
448692159,None
16307090,qanda
16307090,auspol
747001343496298496,specialscreening
747001343496298496,hungarianmovie
747001343496298496,rubenbrandt
2816984354,None
514198973,None
247064923,None
227259371,None
315610312,None
224160730,None
2344154581,None
941608664196046848,None
84446316,None
950861076,None
990516119994646528,apology
71172514,None
1524329449,qanda
71172514,None
1287706999,auspol
17353325,qanda
42553701,None
3298624325,rowdyones
715626890,turnbull
715626890,q
2670830970,None
136973975,auspol
1576992871,qanda
715626890,None
16834659,amagenda
2285627702,None
1051763378325151744,None
17353325,None
62628195,None
3483069678,None
232710107,None
308425996,None
1916796271,None
232710107,None
2425228806,None
448692159,qanda
95091601,None
2255269771,None
2211476485,None
226857183,None
17831767,None
17353325,auspol
268639069,None
979522386969034752,ausvotes
979522386969034752,climatechange
979522386969034752,climatestrike
979522386969034752,climatebreakdown
1240165316,qanda
17353325,qanda
1003233384221380608,None
788532504626012160,nbn
163140780,None
70617159,auspol
345790978,None
17250722,qanda
345790978,auspol
345790978,qanda
839688804491378688,cochranercmp
839688804491378688,seatbelt
3268951602,qanda
17353325,None
1287706999,auspol
47256341,qanda
47256341,sketch
797821356020670464,qanda
797821356020670464,factcheck
181388172,theirabc
181388172,turncoatturbull
181388172,theirabcleftyqanda
181388172,defundtheirabc
181388172,auspol
334952135,None
16714896,None
98226754,None
345790978,None
363008381,gonski3
363008381,fairfundingnow
363008381,nospecialdeals
363008381,educationforall
363008381,auspol
363008381,nswpol
1045495981146402816,lnpfail
2607006139,None
1579596458,None
2816984354,None
2222997690,None
137198586,None
257028825,None
1287706999,None
735239481947619328,apology
408404452,None
214033652,qanda
912342698,None
2670830970,None
548493684,None
232710107,None
28970958,None
3268951602,None
67886396,None
465936656,None
8619542,qanda
17353325,qanda
17353325,onlyfair
1037914242,None
105309056,None
1050674986040487937,None
843293362228621313,None
514198973,rupertmurdoch
742083042710159360,None
730692610675724289,qanda
730692610675724289,auspol
730692610675724289,nbn
465936656,None
8619542,None
446764989,None
198296897,auspol
198296897,qanda
4767091294,doubleipa
4767091294,dogslife
17353325,None
104758530,qanda
65757298,None
1220672760,qanda
1220672760,matteroffact
116421464,None
2222997690,None
32308872,None
257028825,nbn
715626890,qanda
846078295,None
16094885,qanda
533638465,None
846078295,None
14205646,None
825693582178676737,None
58247611,None
715626890,None
560609578,None
4364679732,None
120754560,None
2902100239,qanda
229278801,None
623732328,None
3224168702,rupertmurdoch
793704036952264706,None
545108726,None
1007246490698301440,None
15653517,None
4900644985,None
70374894,None
266919237,None
979522386969034752,libspill
979522386969034752,ausvotes
2583042872,None
539798596,None
71172514,turnbull
71172514,qanda
71172514,hypocrite
257028825,None
1404087277,None
549862530,qanda
222686829,None
17353325,nbn
1521076063,None
8619542,turnbull
8619542,qanda
2931910016,None
240573769,None
257028825,None
2589086480,fuckoffmalcolm
21745838,ulurustatement
21745838,qanda
83024243,None
1521076063,None
451800201,None
1027433204,None
116421464,None
249542612,None
116421464,None
738512046,None
1010531617805238272,None
1323473078,None
1037914242,None
837337742,None
581802894,nbn
49246192,None
2583042872,None
1404087277,auspol
2439910302,None
2450621492,None
16094885,None
2607006139,None
2753794639,None
773368033,None
1941235188,auspol
3233032387,qandaextra
3233032387,auspol
15476712,None
2589086480,qanda
329350786,None
15667881,None
265658131,qanda
893338364631367680,None
549862530,None
983508625,None
273371365,qanda
273371365,auspol
2180795533,None
996572695314628609,qanda
1524329449,None
842544334226386944,None
116421464,None
623732328,None
1020633001946779648,None
401885323,None
899395604,qanda
899395604,auspol
1515183044,auspol
3252527144,None
2689900176,None
270657829,None
196844292,None
877415741124825088,auspol
877415741124825088,qanda
116421464,None
2409584834,None
1123949858,None
17250722,qanda
324201150,None
39193208,None
329350786,None
505627533,qanda
505627533,moveonmal
505627533,mal4newyorknow
505627533,moveonmal
505627533,moveonmal
505627533,lovesit
505627533,hisnurseryrhymescontinue
505627533,malcontent
505627533,malwaspm
1269350532,None
373149557,qanda
373149557,turnbull
373149557,libspill
373149557,scumo
373149557,auspol
42003908,None
417404028,None
118942188,None
226857183,None
373149557,turnbull
373149557,libspill
373149557,scumo
373149557,auspol
549862530,auspol
3048486697,None
990394707900432384,None
289787164,None
539833719,auspol
1024029242621800448,nbn
465936656,None
731040612846182400,None
22246016,None
62628195,None
452457931,None
133164433,fairdinkumpower
133164433,renewableenergy
133164433,1point5
2728928737,None
3301439822,None
38264030,askdrgilda
38264030,drgilda
38264030,phd
38264030,author
38264030,gotyoursix
38264030,relationshipgoals
38264030,datingtips
38264030,advice
38264030,qanda
38264030,tinder
38264030,kindlebook
38264030,fwb
38264030,gotyour6
38264030,thursdaythoughts
38264030,metoo
38264030,teens
38264030,youngadults
38264030,college
38264030,backtoschool
38264030,backtocollege
2450621492,None
2493866101,None
255807625,None
2766836465,None
2180795533,None
175243720,None
45291573,None
17353325,auspol
17353325,qanda
71172514,None
2493866101,None
249457691,None
4836677592,None
1697923279,turnbull
1697923279,liberalparty
1487484222,australians
1487484222,australia
1487484222,auspol
1487484222,qanda
1323473078,None
1574134146,ulurustatement
792669004162666497,None
1035462766243373057,None
2301078271,None
705638477954568192,None
4366817738,qanda
18301197,None
348259620,None
2493866101,None
564976987,None
249457691,None
47551969,boycottmurdoch
47551969,qanda
95766807,None
1187789065,None
17353325,auspol
169457182,climateemergency
169457182,climatechange
169457182,stopadani
169457182,extinctionrebellion
1323473078,None
2301078271,None
990516119994646528,None
560609578,None
2838459738,None
742083042710159360,qanda
2493866101,None
42177568,None
877415741124825088,None
249457691,auspol
3279390924,None
1398778770,None
125260894,ulurustatement
17353325,None
187406304,qanda
3129176821,ulurustatement
2493866101,None
1353826124,None
2459630112,None
1724568876,warning
26645180,ulurustatement
1028574977153368065,qanda
726738027586920448,None
180968494,None
2493866101,None
854187959108620288,cochranercmp
854187959108620288,seatbelt
2589086480,None
877415741124825088,sexualassault
877415741124825088,lukefoley
877415741124825088,labor
198296897,qanda
26645180,None
877415741124825088,None
2799505712,suspiciouspackages
2753794639,None
17893273,None
26645180,None
333011425,None
2493866101,None
17353325,None
2812764582,None
2271580094,None
768362756353339392,qanda
242936818,None
1287706999,None
2913162242,None
2183280949,None
2194919550,None
376016011,None
2351162450,None
518578086,suffolk
518578086,aonb
518578086,scottishpower
518578086,partition
3279390924,None
964002307175170049,None
3908995452,None
545108726,None
156177513,qanda
171348971,None
2194919550,None
125260894,None
133164433,None
35339215,None
47353721,qanda
1333360170,None
425580734,None
2875756267,auspol
2875756267,qanda
1521076063,None
2838459738,None
981464036,cochranercmp
981464036,seatbelt
62628195,None
152833657,None
1220672760,None
796602371384090625,None
1022440703601782784,None
2242071757,None
3129176821,qanda
3129176821,matteroffact
328923693,qanda
796602371384090625,None
747579323012415488,None
445017758,None
877415741124825088,safeschools
877415741124825088,auspol
877415741124825088,theprojecttv
877415741124825088,insiders
877415741124825088,qanda
877415741124825088,9today
877415741124825088,sunrise
877415741124825088,outsiders
877415741124825088,pmlive
877415741124825088,theboltreport
877415741124825088,thedrum
877415741124825088,pmlive
138559532,qanda
522158686,auspol
599763891,None
249457691,None
981215144,None
1906743404,None
14354451,qanda
34473921,None
357479342,None
1521076063,None
249457691,auspol
1906743404,None
2923471603,None
198296897,auspol
198296897,qanda
198296897,malcolmturnbull
198296897,inadequateindeed
943423729,None
282401309,None
249457691,None
258733786,qanda
260106537,None
357479342,None
1007246490698301440,ulurustatement
1007246490698301440,qanda
13495832,None
1916092944,None
2283278034,None
49400591,None
95718878,None
999882380952285185,qanda
999882380952285185,auspol
251440033,macbeth
251440033,auspol
251440033,qanda
251440033,shakespeare
198296897,None
1906743404,None
465936656,None
22246016,None
73081987,None
258733786,None
238412677,None
1579596458,None
1906743404,None
299415548,None
71172514,None
9609632,auspol
7228882,None
198296897,None
71172514,macbeth
979522386969034752,qanda
1665917820,None
147536853,None
970113980780896256,None
2413471488,None
399505545,None
929373746,None
107617524,None
273774135,None
1521076063,None
2456550114,None
95718878,qanda
299415548,None
1388347130,None
91952717,None
1287706999,None
964002307175170049,None
888912668,None
1906743404,None
726738027586920448,None
25021510,qanda
249578800,breakfastnews
249578800,waffles
70374894,None
888912668,None
1058159395656261632,None
35900933,None
1037914242,None
313681679,None
384233102,qanda
2812764582,None
779532771895021568,None
1906743404,None
38634673,None
20494141,None
42177568,None
43477325,None
860368165,None
977271592622243840,None
131801750,trump
131801750,fakenews
773368033,breakfastnews
1147276890,None
577792575,auspol
4732952108,None
3004590187,None
26337627,None
373149557,qanda
79591564,None
198296897,qanda
147536853,None
159003619,None
424759277,None
2509010496,nbn
1958341363,None
116421464,None
2183280949,None
539511571,None
2298762841,None
181850272,None
139531687,turnbull
139531687,auspol
139531687,lnpfail
825187402658353152,qanda
2509010496,None
362897827,nbn
774208033937248256,None
366446465,None
736717692153909249,None
1426865454,None
40628944,None
1037852472335785984,None
49579094,qanda
16094885,None
1916092944,qanda
499718905,None
980630772187938816,None
97425373,None
800538022273896448,None
980630772187938816,breakfastnews
70374894,None
447098893,None
198296897,None
768362756353339392,qanda
22705952,qanda
22705952,tms7
3145290074,None
73081987,None
3714279612,None
368265528,qanda
1374439742,None
2608740770,marriageequality
2608740770,homophobia
2608740770,qanda
2608740770,auspol
2608740770,noh8
357479342,None
270343236,qanda
1401600204,fifthcolumnist
1047023994,None
1455526074,None
1527134996,None
159003619,None
1906743404,None
825187402658353152,None
916119991,abbott
916119991,turnbull
292236129,None
779814741736730624,None
1850166343,qanda
1850166343,qanda
933821267907612674,breaking
933821267907612674,news
933821267907612674,icymi
933821267907612674,video
933821267907612674,theend
933821267907612674,qanda
933821267907612674,series
933821267907612674,future
933821267907612674,youtube
35900933,qanda
1029846921433608192,None
393795288,None
17114432,election2019
17114432,qanda
17114432,auspol
779814741736730624,None
384259657,None
198296897,breakfastnews
2215288760,None
1696133924,None
779814741736730624,None
465936656,None
4223855066,None
1480629769,None
373209983,None
16883288,marriageequality
877415741124825088,None
779814741736730624,None
26701826,None
779814741736730624,None
779814741736730624,None
373614208,qanda
611410669,None
779814741736730624,None
3996268452,None
779814741736730624,None
18301197,qanda
154090035,None
2573938082,turnbull
2573938082,qanda
775491484275515393,None
309510558,None
779814741736730624,None
1480629769,None
1181966660,None
779814741736730624,None
779814741736730624,None
822060714080636931,None
1038970825699774465,None
764546052,None
312420231,None
2450621492,None
2725445988,None
916119991,turnbull
916119991,mrkrudd
916119991,morrison
916119991,labor
916119991,abbott
22246016,None
2324991210,auspol
384233102,None
178668890,qanda
55113432,None
1240165316,None
17668669,None
1268741491,None
990446761272532992,None
114528283,qanda
4604555962,None
2790562824,None
466958869,qanda
1426865454,None
79062928,qanda
751327970787110913,murdoch
751327970787110913,auspol
751327970787110913,qanda
1514621460,None
978768111825387520,qanda
111850496,qanda
111850496,auspol
2608740770,auspol
2608740770,qanda
178668890,None
779814741736730624,None
1306197774,lnp
1306197774,lnpmemes
1306197774,auspol
16073596,auspol
779814741736730624,None
114528283,None
312420231,None
89869087,qanda
779814741736730624,climate
4216062853,None
715702904410116096,None
4216062853,qanda
177752908,None
79062928,None
177752908,None
1664965460,None
1683141608,None
397726280,None
1041881043878281217,qanda
2509010496,None
156177513,None
512477370,drbrendannelson
512477370,turnbull
564976987,None
54863601,None
20359596,None
2921282954,scomo
937243536549748738,None
18301197,None
512477370,None
1431952093,None
822060714080636931,usmidterms
822060714080636931,usmidterm
822060714080636931,uspoli
882052831,None
2608740770,auspol
2608740770,qanda
20644595,None
237612784,None
1849534285,nbn
300815305,qanda
729104859991957505,auspol
729104859991957505,qanda
22887776,None
1646191236,None
2497305128,None
956778685,None
1059666925611958272,None
1646191236,qanda
3279390924,None
35900933,None
301153873,None
1431952093,None
2509010496,None
1646191236,None
1268741491,None
935075243181228032,qanda
348259620,None
2601524623,None
772733482216792064,None
156177513,None
301153873,None
2511543733,None
26813486,None
70617159,auspol
1646191236,nbn
1470599562,None
232787997,auspol
9609372,qanda
866070061882023936,None
589936753,None
2236728919,None
277425776,None
2656298808,None
617613329,None
357833234,qanda
357833234,malcolmturnbull
357833234,auspol
1147276890,None
2437672508,None
816795555582001152,None
329350786,None
330929071,None
1026970841458728960,cochranercmp
1026970841458728960,seatbelt
156177513,None
1431952093,None
943423729,None
34498192,auspol
34498192,qanda
3278581543,None
2381308778,None
729104859991957505,None
2905105711,None
1431952093,lnp
1431952093,lnpmemes
1431952093,auspol
990446761272532992,None
1684997203,auspol
570408824,None
795577016,None
1697923279,malcolmturnbull
1697923279,kevinrudd
1697923279,tonyabbott
1087978056,qanda
38264030,askdrgilda
38264030,business
38264030,stressfree
38264030,drgilda
38264030,phd
38264030,author
38264030,professor
38264030,executivecoach
38264030,lifecoach
38264030,kindlebooks
38264030,millennials
38264030,qanda
38264030,datingtips
38264030,relationships
38264030,thursdaythoughts
38264030,careers
38264030,careertips
38264030,careeradvice
78262626,auspol
9609632,None
2827418413,None
795577016,None
1431952093,None
2949125474,None
2743799695,None
582574776,None
3682589293,None
42856767,auspol
4890312893,None
563513454,lnp
563513454,lnpmemes
563513454,auspol
2588852462,None
3311807940,None
1646191236,qanda
1704161492,None
2355596179,None
255807625,qanda
577792575,auspol
577792575,polincorr
38634673,qanda
2653150832,None
764546052,qanda
160001397,None
49853902,midterms2018
49853902,qanda
705903421988216832,turnbull
705903421988216832,shooting
705903421988216832,auspol
15934372,None
331327272,None
309953099,None
866070061882023936,None
970113980780896256,None
786015995206905856,None
1689790236,None
2725445988,auspol
97425373,None
729104859991957505,qanda
729104859991957505,auspol
49579094,breakfastnews
2725445988,None
217418435,None
294292505,auspol
729104859991957505,qanda
97425373,None
146320306,None
1035408508403900416,None
3224168702,None
532980053,None
47531253,None
9609632,None
28970958,qanda
1924903579,None
1034284633,nbn
1323473078,icac
25459864,marriageequality
733543639335325697,None
634391656,None
1431952093,None
1030927122875834368,None
2588852462,None
1034284633,None
16073596,None
1634749267,turnbull
1634749267,qanda
729104859991957505,qanda
37737068,None
370518890,None
26337627,None
393762976,None
3192591642,qanda
16294719,qanda
417404028,None
17698525,None
73094319,None
324181192,None
370518890,None
126420396,None
309953099,None
164178673,None
162977877,None
331327272,None
474787261,None
557344637,auspol
303590108,None
869758549060075520,None
926590755153461248,None
1039378292,None
1268741491,None
2608740770,qanda
464276020,lnp
464276020,policy
464276020,chinese
464276020,national
464276020,assets
464276020,resources
464276020,aussieselloff
16094885,qanda
16094885,auspol
360434308,auspol
565948336,None
565948336,None
1034284633,None
181939887,None
341327946,None
4687097786,None
354539810,breakfastnews
629689228,nbn
629689228,auspol
951073063,None
3002635400,qanda
993793753369346048,None
78262626,auspol
78262626,qanda
289273038,qanda
163433846,None
354539810,None
1067100595,None
331327272,None
277047233,None
18745488,None
3304180859,None
891398049028726784,cochranercmp
891398049028726784,seatbelt
44820390,auspol
983508625,auspol
983508625,qanda
827843955106516992,None
1365655274,None
619551329,None
1067100595,None
1052117354434293760,auspol
177752908,None
2369799780,None
508741229,None
8619542,qanda
8619542,abc
232187050,qanda
1011886870970560513,None
126420396,None
866070061882023936,None
736281040877162496,None
709933756799291394,qanda
709933756799291394,liberalparty
87930440,None
1431952093,None
265399211,None
8619542,qanda
279775332,None
1272219678,None
582574776,None
2497305128,None
2511543733,None
2257089499,None
18030713,None
324201150,None
1115446855,qanda
1584697423,None
341327946,None
2689693332,None
223312004,None
2689693332,None
915621478573338624,None
71106714,None
508741229,None
578421655,qanda
114528283,None
2257089499,None
1431952093,None
769638770761093121,None
384233102,None
113405370,None
22887941,None
2576461,None
825333127174295553,None
354736943,None
2877409296,None
324181192,None
845365863104598016,qanda
845365863104598016,remotework
845365863104598016,flexwork
845365863104598016,hiring
845365863104598016,jobs
845365863104598016,subscriptionstaffing
78262626,None
1256345497,None
971716375,None
915621478573338624,qanda
17295254,auspol
17295254,qanda
1899124170,None
557344637,auspol
1365655274,None
1680776546,None
67005265,auspol
916119991,turnbull
1268741491,None
920597764311941120,None
1924903579,None
916119991,auspol
916119991,qanda
1181966660,None
1365655274,None
384233102,None
2707780350,None
828424643795038208,None
2707780350,None
1431952093,qanda
56102631,None
1308947066,None
521137842,None
324181192,None
1431952093,qanda
265399211,None
1431952093,qanda
1431952093,matteroffact
27561545,None
324201150,None
384233102,None
971716375,None
2257089499,None
733543639335325697,None
140092199,qanda
1116612139,None
55113432,auspol
1924903579,None
1308947066,None
16675569,auspol
172279923,None
3555381912,None
779814741736730624,None
2257089499,None
1309762062,qanda
1309762062,abcboard
1309762062,auspol
346365356,qanda
41575765,qanda
73591561,None
487332963,None
535311906,None
916119991,None
1057988593975619584,None
289273038,qanda
181939887,None
2449463131,None
971716375,None
249895981,None
289273038,None
20352984,qanda
20352984,auspol
312951742,None
292236129,None
384233102,None
550754544,None
937069876723642368,qanda
809883380070289408,qanda
809883380070289408,turnbull
718423894214983680,None
1431952093,None
292236129,None
1584697423,apology
198296897,qanda
255452116,None
198296897,turnbull
198296897,qanda
779814741736730624,None
779814741736730624,None
968373628604575744,None
1482653689,None
21640810,None
1306197774,None
2611093651,None
915621478573338624,None
198296897,auspol
198296897,qanda
198296897,ulurustatement
198296897,inadequateindeed
245272723,None
597846794,None
292236129,None
172279923,qanda
172279923,matteroffact
1032189389126885376,outsiders
1032189389126885376,auspol
2556511814,None
19198034,None
2934474926,None
496762984,fuckoffmalcolm
1916796271,None
28970958,fangals
798034514,leftwing
3224168702,fraudband
309133346,None
74378738,None
545333202,turnbull
545333202,qanda
703008791520890880,None
2787826921,None
2787826921,None
2787826921,None
67005265,None
2787826921,None
79062928,None
20876638,qanda
1336492724,None
20494141,None
974210505786052608,qanda
2787826921,None
3555381912,None
185614627,None
429598804,None
1057988593975619584,None
561549614,auspol
1431952093,None
411972141,None
205913117,None
69252198,qanda
18749677,opinion
631850941,None
32201814,None
175339579,None
1547751841,qanda
1371003205,None
912342698,None
1924903579,None
85946125,None
79062928,None
57871450,None
1431952093,auspol
1431952093,qanda
3191642857,None
1466312012,None
2958304117,auspol
2958304117,tonyabbott
2958304117,turncoattraitor
249895981,drbrendannelson
249895981,turnbull
1275309385,dog
1275309385,solutions
1275309385,behavior
1704161492,None
496762984,None
4856510102,None
34480767,lnpfail
34480767,auspol
938489083,None
44769565,toptweets
44769565,qanda
44769565,ausnavy
249895981,matteroffactabc
249895981,qanda
411972141,None
546765821,None
25463487,rupertmurdoch
496762984,None
1336492724,ulurustatement
1336492724,qanda
2576726684,None
55113432,None
2787826921,None
2394146598,None
1059098392457109506,None
249895981,None
1549414586,None
1057988593975619584,None
262302178,None
16213404,qanda
230707578,auspol
771610083545329665,None
3744442578,marriageequality
14671039,None
2236728919,fakemedia
2236728919,jimacosta
1490857040,newprofilepic
1490857040,xollyvillagegirl
1490857040,thequeenmzansi
1490857040,theriver1magic
1490857040,skeemsaam
1490857040,uzalo
1490857040,fearlesswoman
1490857040,qanda
1490857040,blackclover
33820644,None
1116612139,None
3259295526,auspol
203835977,qanda
203835977,matteroffact
1431952093,qanda
365850418,auspol
1383512060,None
1049558336,None
14671039,qanda
2611093651,apology
2680788014,None
262302178,turnbull
262302178,qanda
781338816,None
2787826921,auspol
1547751841,qanda
3039135787,None
185614627,None
2680788014,turncoatturnbull
3315691627,auspol
3315691627,qanda
539949103,None
2611093651,None
1394124236,None
1501427472,None
561549614,None
2787826921,None
236181116,None
2908699057,qanda
1918976136,None
2189523500,None
313179314,None
3166034084,cochranercmp
3166034084,seatbelt
1547347338,None
729104859991957505,qanda
2787826921,None
108462429,None
659883,None
965383776690847745,qanda
440537692,qanda
521137842,None
1383512060,outsiders
97774739,None
386265621,outsiders
48276110,None
1425581275,None
1383512060,None
329539091,None
1431952093,nbn
57871450,auspol
769638770761093121,None
915049073383686148,None
57871450,None
1455526074,None
185614627,None
1431997220,None
55113432,None
938489083,None
1547347338,None
2450621492,nbn
1431952093,qanda
2526436003,None
3002635400,None
2611093651,None
19198034,None
2611093651,None
262302178,None
2611093651,None
2611093651,None
2611093651,None
770756648201662464,None
3019398721,None
870685273071341568,None
2257089499,None
545051143,None
164178673,None
370968774,None
1032908934846115840,None
2257089499,None
213261305,None
32340937,nbn
32340937,auspol
774642481,qanda
185614627,None
826706990,None
126776118,None
2497305128,None
22607317,None
973161381372440576,None
780334910598815744,None
319832497,None
445246334,qanda
17503820,auspol
18593435,None
185554632,None
55113432,None
842258560499109888,None
146798545,None
632777035,ulurustatement
632777035,qanda
4856510102,None
1049558336,None
48276110,qanda
324201150,None
3431296152,None
540620541,qanda
540620541,auspol
710072044096860161,qanda
161967179,None
726738027586920448,None
1455526074,None
897391969269239808,None
55113432,None
26192899,None
175243720,None
1044448526925627392,auspol
179480053,None
710072044096860161,None
56378846,None
22607317,pmlive
22607317,qanda
897391969269239808,None
1431952093,None
185614627,None
321322363,None
1033527651833503744,None
289273038,None
440768984,None
1431952093,None
55113432,None
32592955,None
330017179,None
175243720,None
938489083,None
3273439296,None
60006673,qanda
60006673,theirabc
60006673,auspol
2284630575,None
31367001,None
30186083,None
55113432,None
31328194,cochranercmp
31328194,seatbelt
2680788014,None
18593539,None
327790057,None
1689790236,None
3039730754,conman
3039730754,puppetmastermurdoch
3039730754,insidiousipa
3039730754,bigoilcoalgasminingbank
3039730754,corruptlnp
3039730754,coalition
3039730754,onthetake
3039730754,lnpcrimefamily
48276110,None
2236728919,None
1597408068,qanda
1656731628,None
79062928,None
3682589293,None
726738027586920448,qandaextra
61136501,None
313179314,None
570684878,None
1924903579,None
1906743404,None
249895981,None
2573938082,None
1087978056,qanda
404508332,qanda
1547347338,ulurustatement
906120522739597312,qanda
906120522739597312,factcheck
2611093651,None
16213404,None
733543639335325697,None
1003233384221380608,None
185614627,turnbull
